Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
0;5.951105056562453E-5;1.5282813504108928E-127;1.1932575302078987E-6;9.144167796304206E-16;3.117681400933882E-16;5.150432157222106
1;8.425487965938609E-4;1.59389540667183E-69;1.874603259725108E-5;8.251287763782534E-16;4.099531404049588E-16;5.385627550778471
2;0.024629020175265904;6.20832917246917E-57;5.156106229501808E-4;1.5011204771224576E-15;3.275722394183056E-16;5.535955591206499
3;0.04550433932730978;5.59205503651568E-23;0.0010421113410057292;1.4513808489049822E-15;3.776469149698098E-16;5.623457836706561
4;0.024629020175265904;2.495567374007485E-12;8.331347302314342E-4;1.2577450038709459E-15;5.339009888263423E-16;5.528466600316744
5;0.016916574818302384;1.2545395473026414E-8;7.109191781101466E-4;2.2958177341885934E-15;6.215502197713124E-16;5.847566767965411
6;0.016916574818302384;3.235703667514574E-7;9.338638389687947E-4;1.6243348259048862E-15;6.137429966569483E-16;6.023502460921219
7;0.03459097035615962;1.4109230232069578E-6;0.0021841844542629836;1.6547523160132874E-15;4.540744308166716E-16;5.967227708440949
8;0.14000879047169634;7.072644753319085E-7;0.006268621657675515;1.85098727024555E-15;5.43143142556279E-16;6.073002281712796
9;0.14000879047169634;2.0973734069064968E-5;0.007882731773789902;1.7813805205280403E-15;5.4320072488031915E-16;5.889018383282848
10;0.3413032552441334;8.697943952191495E-7;0.015977567670659623;1.7903309300104385E-15;4.1239741984188735E-16;5.643437891963112
11;0.6986366944273072;2.5220966600631113E-8;0.030695849197633393;1.936194578469473E-15;4.459691404581E-16;5.530082668863693
12;0.6986366944273072;1.8460634039777534E-4;0.03911995271450791;1.8082329565683226E-15;3.018512960465875E-16;5.257917367987102
13;0.6986366944273072;2.964577193976768E-4;0.06477913411831984;1.486673200195252E-15;4.799374842138807E-16;5.20228864583637
14;0.6986366944273072;2.2237814501614424E-4;0.08054883206207215;1.88354988593018E-15;5.608662229599083E-16;5.048202170093189
15;1.744292478069477;0.0010944113539980505;0.11378924534902808;2.181500949297255E-15;3.7343989830367283E-16;4.800123052526353
16;1.744292478069477;0.0027557659374399185;0.1395479823187638;2.3849880164809243E-15;4.694811516382864E-16;4.507536753685668
17;1.744292478069477;3.4019391666701E-4;0.15664418666987456;1.6184622427963392E-15;3.5041411466654604E-16;4.52833250567763
18;1.744292478069477;0.006046984361247924;0.17956185507727812;1.3972464421655358E-15;5.591335735272468E-16;4.465873302295655
19;1.744292478069477;5.550051644577551E-5;0.24778215210198798;1.8660140986437972E-15;4.452154387636755E-16;4.307629996743745
20;1.744292478069477;0.01599598075979533;0.2857018539791724;1.7721614871360706E-15;4.503260030860705E-16;4.14861795072035
21;1.744292478069477;0.010163041803894504;0.3547206100570833;2.075854103556141E-15;3.4693536919661145E-16;4.031668784252739
22;1.744292478069477;0.008026293379897891;0.37712694599540375;1.8327989956663006E-15;5.799174010758326E-16;4.067013334053248
23;1.744292478069477;0.005889274270274497;0.4241740889243157;1.2413018316152189E-15;3.680128716412652E-16;4.173797224241073
