Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
0;1.5693441106840867E-5;1.2079328005641208E-249;1.7440367922081384E-7;6.586907452451086E-16;4.514398939149826E-16;5.053501804468589
1;1.5693441106840867E-5;8.162289890525327E-78;1.8752613382336244E-7;1.2281154416902228E-15;4.708059098110838E-16;5.192998501543091
2;8.396443006134018E-5;5.622982181280325E-43;1.6400010975511394E-6;1.079824168273629E-15;3.9011120606038227E-16;5.6195956651158125
3;1.507999574080334E-4;3.4361878553211033E-38;3.4094242018699007E-6;9.04381433729772E-16;7.517812723542124E-16;6.123127523826633
4;0.060773188645809224;1.0407863501208434E-19;7.056019041828727E-4;1.867130094019461E-15;5.711247906625052E-16;6.240842055398367
5;0.060773188645809224;1.5389672702935023E-15;9.715300878775715E-4;1.7586072889178616E-15;9.427820272261214E-16;6.596816564233766
6;0.060773188645809224;5.01163252820102E-13;0.0012553212950474806;3.1644248492769977E-15;5.313658343030049E-16;6.912659742364835
7;0.060773188645809224;2.3334614301961584E-8;0.0013152280409688619;1.828658000402267E-15;7.91998869649511E-16;7.311604716769117
8;0.060773188645809224;5.444604418459003E-9;0.0016862685518035329;1.4614179050746357E-15;5.480781183383532E-16;7.033625186039042
9;0.060773188645809224;8.698509055980512E-8;0.0018296429573766244;1.4063419032744198E-15;1.0956315105361151E-15;6.876460619298046
10;0.060773188645809224;4.4563513663196323E-7;0.0022130811774231447;1.724658504976933E-15;4.641188934142521E-16;7.094398517535657
11;0.09994403859590337;5.233810295223836E-15;0.003569480790975509;1.5756094911907976E-15;7.587083436351437E-16;7.3212396326170435
12;0.09994403859590337;8.881219006769854E-8;0.00382601062720246;1.8250057342781532E-15;5.622819976280563E-16;7.210221363773654
13;0.09994403859590337;2.650548219120156E-6;0.0043906410909302996;2.2586455360664947E-15;4.69648698731369E-16;7.154683773587247
14;0.09994403859590337;1.019971169429381E-7;0.00470003693364427;2.6439163557854266E-15;6.851012945353747E-16;7.047014938811609
15;0.09994403859590337;7.333171422089057E-8;0.006476500662855833;2.2184681386657884E-15;5.810586500819764E-16;7.089830590152141
16;0.09886558463092705;2.1126631203684915E-5;0.00581631494009948;2.5338681559883278E-15;8.16249764207932E-16;6.893930436032101
17;0.168288416024083;6.79026290807201E-7;0.012252713305540404;1.4771591399042399E-15;4.903711952556071E-16;6.541434185729519
18;0.21837679873307106;2.910966014296065E-5;0.019471366104638493;1.7800580925333727E-15;4.540769756741886E-16;6.388700967777327
19;0.23640902807951886;7.536346737610703E-5;0.02953405056559046;2.333768022608404E-15;5.459470925151363E-16;6.13964658492489
20;0.23640902807951886;1.0042315912849354E-4;0.03791289237780482;1.898308662893754E-15;4.681758465191829E-16;6.249009431217023
21;0.3362260695233449;2.1385653320152154E-6;0.05152872994147814;2.4132768005447895E-15;4.429635088217618E-16;6.126163844995295
22;0.5812181541640765;3.1866939890068555E-6;0.07237380261902028;2.4756669027188517E-15;8.926650952415986E-16;6.160892119404724
23;1.3065832014703171;3.4995016680722723E-4;0.09867673728131576;1.5830585200250513E-15;7.011062795688689E-16;6.10520115680675
24;1.3065832014703171;0.0011407846391581031;0.11012841629469858;2.450924134777215E-15;5.471079486813283E-16;5.748296951955061
25;1.3065832014703171;6.66440872139261E-4;0.1436387114517256;1.8386781570015212E-15;2.158627328801397E-16;5.521638889663396
26;1.3065832014703171;8.21513060090635E-6;0.1860255182585987;3.084943817600143E-15;3.4490543962677936E-16;4.9207112002640505
27;1.3065832014703171;0.018228300788747792;0.24502888813143262;2.909425174657951E-15;5.032535164010252E-16;4.399722108354642
28;1.109984652881116;0.005862921357126566;0.2744890968752376;2.488328824419353E-15;5.983373410134501E-16;4.2921264152439225
29;1.8782658630003217;5.58170628730145E-4;0.32689599891713056;1.4666302487670282E-15;4.495300815604633E-16;4.153185896430421
30;1.8782658630003217;0.024468202803240375;0.34101280513923293;1.4612681896179674E-15;4.3082297543388777E-16;3.883819272941218
31;2.43719602908651;0.003283554641422968;0.40143813653648974;1.9371012129772617E-15;2.945809810492139E-16;3.822534225185138
32;2.43719602908651;0.017467776430845405;0.482477466287936;1.4949473557267541E-15;4.4110973698333923E-16;3.7028015429916548
33;2.43719602908651;0.03209194190256938;0.5046367087650507;1.629790005554476E-15;3.1275798658202154E-16;3.755704381936697
34;2.43719602908651;0.0017007720104157524;0.5165861864848095;1.302125489753501E-15;5.578185052464321E-16;3.7187124267996183
35;2.43719602908651;0.03209194190256938;0.5490335926485532;1.6626619359362421E-15;1.8099577706605235E-16;3.410157614822311
36;2.43719602908651;0.011860955123143975;0.5745173443390739;3.243006874554312E-15;4.647336508079453E-16;3.304800948588079
37;2.677341256326799;0.03785988601124009;0.6708759167541907;2.2931201702873533E-15;4.488199518659771E-16;3.1127582485767764
38;3.0393007300712416;0.04764633730215227;0.7052597038022094;1.6537542456199138E-15;3.3234633332978137E-16;3.080445246285515
39;3.0393007300712416;0.003119487980750555;0.7555918734136168;2.0068078887109093E-15;2.204586076899211E-16;3.0617345893901406
40;3.085205952850188;0.07137325009485342;0.8876603876396518;3.055110460388685E-15;4.3522997204891373E-16;2.9311452201204102
41;3.085205952850188;0.00907189269505538;0.9454243831905389;1.290862378892621E-15;2.065100161242828E-16;2.9012627106076394
42;3.085205952850188;0.15099165896991668;1.0568829310362216;1.877393371838782E-15;2.393374889024367E-16;2.724759354403008
43;3.085205952850188;0.20350567219011514;1.1681609749814532;2.372378596566114E-15;1.530044829696399E-16;2.684894105338305
44;3.085205952850188;0.24796345901274208;1.2597677898520867;1.5899114721012686E-15;3.0315705851735143E-16;2.672299214747518
45;3.085205952850188;0.08946269102576877;1.2924014261191465;6.336485455162542E-16;3.091061973017356E-16;2.615201191493184
46;3.216690230128008;0.05195626937445516;1.3539307751373493;1.6587073820114633E-15;2.1018184531542195E-16;2.52994281755621
