Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
27;0.5738260760068083;3.896544172941063E-4;0.05945815096126501;1.648783986791924E-15;5.082859283748717E-16;5.288944814767668
28;0.5738260760068083;1.0605676430836615E-4;0.0657174330839163;1.5223890465839126E-15;4.977498969410017E-16;5.217187169485473
29;0.5738260760068083;4.746267749749604E-5;0.06947935552883905;1.4968540499378335E-15;4.973351703190661E-16;5.293383400279398
30;0.5738260760068083;1.3964553144941836E-4;0.07355057101162617;2.200980675260851E-15;4.776697923449624E-16;5.224951706563269
31;0.5738260760068083;3.8866070032184065E-4;0.07636969001215153;1.1068210851790001E-15;4.492136000268638E-16;5.351379661182527
32;0.5738260760068083;5.870078852722672E-4;0.08263216079938028;1.8669069483137025E-15;5.120434316992051E-16;5.207100203620306
33;0.5738260760068083;6.57313393479925E-4;0.08085226719523626;2.3540686886331804E-15;5.077642849425409E-16;5.112900241215988
34;0.5738260760068083;7.457680650409352E-4;0.08289591982039765;2.357220234121877E-15;4.1011340235024363E-16;5.063964423046292
35;0.5738260760068083;0.0017443500748236121;0.09001881065770068;1.095473435386934E-15;6.671214738135929E-16;5.167590323540468
36;0.5738260760068083;0.0031787660920176903;0.09594542375360861;1.814205317913467E-15;8.119800668673774E-16;5.186498464308122
37;0.5738260760068083;8.60793355015177E-4;0.0954394261245165;2.080429385799615E-15;3.9804253474996915E-16;5.201740421118426
38;0.5738260760068083;0.004635966891914122;0.09726363550663851;2.470235501769912E-15;5.099720519316995E-16;4.9060336734396515
39;0.5738260760068083;5.874198090923948E-4;0.09346177894675302;3.1259779849046373E-15;5.723083930369278E-16;4.916995209680927
40;0.6805184175578807;0.0015722177940844329;0.10314910928097804;1.9902282923758052E-15;4.1578014974596287E-16;4.991092995666877
41;1.2709715217115005;1.413212917846373E-4;0.1173456288864907;2.1560406080552683E-15;3.7657141955685193E-16;4.905750433546125
42;1.2709715217115005;9.786727565801014E-4;0.12664742259487471;1.7426088321776868E-15;4.1485464770950043E-16;4.7348308030984665
43;1.2709715217115005;9.786727565801014E-4;0.1253854346609313;1.988480413244125E-15;3.988723982795863E-16;4.673709601801683
44;1.2709715217115005;0.001180112807443172;0.12631194369095394;3.1745250538224753E-15;3.793483587625274E-16;4.52993928274394
45;1.4868091723416827;0.0011355916095078277;0.15557879871330915;1.6682780973271423E-15;5.360029430950054E-16;4.574530772438273
46;1.4868091723416827;0.0012846525509638954;0.1677593883517451;1.1135442849895835E-15;3.9782350804208883E-16;4.612913001577519
47;1.4868091723416827;0.0023016051275449325;0.1731982718980776;2.0219806356260803E-15;3.4928296672883047E-16;4.496002487836474
48;1.4868091723416827;0.001204363866851207;0.17808731070778955;1.2232506611084766E-15;2.8249757428373683E-16;4.457425609428242
49;1.4868091723416827;0.007528530321745915;0.18797807963450847;1.584368778328602E-15;6.029696181792105E-16;4.3629166661050185
50;1.4868091723416827;9.842092457409582E-4;0.19084536201592986;1.5722349581419622E-15;7.650490619281181E-16;4.386014438354277
51;1.4868091723416827;0.0013926141983618666;0.198170619556618;1.799233476007069E-15;4.884237686188642E-16;4.429060807992993
52;1.4868091723416827;0.0010045343738613517;0.204245940561823;1.529028260143703E-15;8.07629841546113E-16;4.532228900059107
53;1.4868091723416827;0.0010045343738613517;0.21182671751048965;1.8928254991727386E-15;3.7019123187889784E-16;4.453785175325626
54;1.4868091723416827;0.0014195518166020581;0.22923140845446177;1.7879308575566703E-15;4.708881463321266E-16;4.27462918888946
55;1.4868091723416827;0.005510882468053143;0.227508847106095;1.7258430309032305E-15;4.854988911312873E-16;4.0959802645250605
56;1.4868091723416827;0.0015153805129860952;0.24471923242547156;1.183287866410608E-15;4.1547487576663754E-16;4.1341571044771035
57;1.4868091723416827;0.00725866530228006;0.2653913745177864;2.247843857869205E-15;3.5655915317236195E-16;3.854961764050151
58;1.2709715217115005;0.0012510752303673137;0.27560542584564096;1.2894010906744232E-15;4.580931630135214E-16;3.818338238683348
59;1.2709715217115005;0.00725866530228006;0.28773065936117;1.7157704851114199E-15;3.3947236249260437E-16;3.680592844789678
60;1.2709715217115005;0.014832326615364266;0.2936304879652311;2.019632700272512E-15;5.899552552855676E-16;3.6141382301414247
61;1.3754676437856361;0.014832326615364266;0.3154317885022123;2.086085724231399E-15;3.0464902140530103E-16;3.5298812717588084
62;1.3754676437856361;0.002755710694003195;0.358469679253368;1.6124849550682369E-15;1.9017127147837948E-16;3.4828827934361186
63;1.3754676437856361;0.01862166082312721;0.3856024704800914;1.2226518588533358E-15;2.7339541373654563E-16;3.288064288673661
64;1.3754676437856361;0.02253555445627244;0.3830607203903533;1.3307388079255964E-15;3.8777820318168403E-16;3.1108809649929325
65;2.158133619556298;2.8074888220469877E-4;0.3919303318811854;1.0747996795025765E-15;2.760680252681806E-16;3.1070361746861286
66;2.158133619556298;0.026291763339759126;0.44231024443779626;1.1394961568373002E-15;1.7616746119598916E-16;3.0504042471129065
67;2.158133619556298;0.04912270426413297;0.47818419657539996;1.494868613195826E-15;2.488884905555092E-16;2.998817281297965
68;2.158133619556298;0.002675484990191143;0.47390505202861377;1.7361609522791906E-15;4.789715005115872E-16;2.8210364972637834
69;2.158133619556298;0.02740368698593009;0.4972460441463479;1.4613980844725402E-15;2.1206064675839435E-16;2.7754769410053193
70;2.158133619556298;0.028149538583429768;0.5287600869571565;1.6462316478232086E-15;1.494822160629726E-16;2.6499379411094104
71;2.158133619556298;0.05109440614021725;0.5304308136840771;1.2862137458245207E-15;5.678533863282698E-16;2.5932477291790432
72;2.158133619556298;0.045213895411164454;0.5300579188107748;2.2276598187977374E-15;2.1786774394933077E-16;2.536847178186967
73;2.158133619556298;0.015871184358696586;0.5492447359889643;2.7741818763557305E-15;2.680133196421747E-16;2.522148553175981
74;2.261771601865737;0.027049161464778426;0.5892341331998314;2.0250738827683642E-15;3.036755923317376E-16;2.591718457275313
75;2.261771601865737;0.11528523408224592;0.643892401493552;1.7041344800310028E-15;2.2394123114756717E-16;2.5073865788183487
