Generation;Max;Min;Mean
553;3.63E-07;1.42E-55;1.24E-08
554;3.63E-07;1.63E-57;1.24E-08
555;3.63E-07;4.54E-59;1.24E-08
556;3.63E-07;6.47E-60;1.24E-08
557;6.16E-07;1.85E-63;1.85E-08
558;6.16E-07;5.17E-61;1.85E-08
559;6.16E-07;1.74E-55;1.85E-08
560;6.16E-07;3.71E-48;1.85E-08
561;6.16E-07;3.71E-48;1.85E-08
562;6.16E-07;8.13E-60;2.47E-08
563;6.16E-07;4.86E-46;2.46E-08
564;6.16E-07;4.33E-55;2.46E-08
565;6.16E-07;3.62E-54;2.61E-08
566;6.16E-07;5.55E-46;2.61E-08
567;6.16E-07;1.29E-45;2.61E-08
568;6.16E-07;2.40E-55;2.61E-08
569;6.16E-07;1.02E-58;2.61E-08
570;6.16E-07;7.14E-53;2.61E-08
571;6.16E-07;1.35E-58;2.61E-08
572;6.16E-07;5.86E-56;2.61E-08
573;6.16E-07;6.98E-60;2.61E-08
574;6.16E-07;8.52E-53;2.61E-08
575;6.16E-07;1.24E-45;2.61E-08
576;6.16E-07;6.58E-50;2.61E-08
577;6.16E-07;1.29E-51;2.58E-08
578;6.16E-07;1.35E-60;2.58E-08
579;6.16E-07;4.68E-42;2.58E-08
580;6.16E-07;4.68E-42;2.58E-08
581;6.16E-07;8.29E-61;2.58E-08
582;6.16E-07;1.13E-41;2.58E-08
583;6.16E-07;2.03E-50;2.49E-08
584;6.16E-07;1.46E-54;2.49E-08
585;6.16E-07;4.31E-53;2.49E-08
586;6.16E-07;5.09E-46;2.49E-08
587;6.16E-07;9.55E-46;2.49E-08
588;6.16E-07;3.59E-55;2.49E-08
589;6.16E-07;3.28E-40;2.49E-08
590;6.16E-07;9.78E-49;2.49E-08
591;6.16E-07;5.77E-61;2.49E-08
592;6.16E-07;4.20E-45;2.49E-08
593;6.16E-07;6.11E-37;2.49E-08
594;6.16E-07;5.99E-53;2.49E-08
595;1.52E-06;5.99E-53;4.01E-08
596;6.16E-07;6.53E-44;2.50E-08
597;6.16E-07;2.53E-57;2.50E-08
598;6.16E-07;8.04E-57;2.80E-08
599;6.16E-07;1.99E-48;2.80E-08
600;6.16E-07;7.37E-42;2.80E-08
601;6.16E-07;1.38E-41;2.80E-08
602;6.16E-07;3.62E-42;2.80E-08
603;6.16E-07;1.75E-38;2.80E-08
604;6.16E-07;1.95E-56;2.80E-08
