Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
91;4.318710250377245;0.9513616781977361;2.7420392695767033;1.996296636726256E-15;9.079414738990685E-17;1.646417511180875
92;4.815953141022446;0.28503967290027565;2.8002887364045876;1.8726023562857873E-15;1.3165883331470972E-16;1.6597998735855488
93;4.815953141022446;0.5449091773773198;2.9125497992345952;1.4310068499329765E-15;2.1044736343720485E-16;1.6164441428395844
94;5.941203741263488;0.5790145585482952;2.9790593884805165;1.9043098609447256E-15;1.5640026736124155E-16;1.5934882201969844
95;5.941203741263488;1.3197515325529638;3.0103861256799838;1.1483018012761535E-15;1.3377654782447467E-16;1.5818731161384703
96;5.941203741263488;1.3354763739756281;3.1513920306868455;1.8601028060024654E-15;1.639868372043354E-16;1.5557947146921678
97;5.941203741263488;0.6146596880210422;3.108342593941014;1.4411223285741475E-15;8.953249184474687E-17;1.5230246935963012
98;5.941203741263488;1.3430502110624876;3.2130455890332206;1.4724441426969718E-15;1.2934390456313493E-16;1.5069996644824728
99;5.941203741263488;0.9827488276618868;3.292200416121119;2.2522576986602484E-15;8.114486838052427E-17;1.5095076339634523
100;5.941203741263488;0.7185755977444108;3.4042474367765463;1.4424690142184821E-15;1.950375949503053E-16;1.4962344665614742
101;5.941203741263488;0.8678854914489367;3.4534754042175986;1.5769896415832554E-15;1.6791179875462893E-16;1.4670212019728686
102;5.941203741263488;1.3466431016403255;3.4608762599383334;1.432136923224058E-15;1.1762841516821792E-16;1.456186379534825
103;5.941203741263488;1.534137128949848;3.4665692154054795;2.2851095787742216E-15;1.9730340642708027E-16;1.4446645609089217
104;5.941203741263488;1.6844088833282875;3.556185343194507;1.2754143338411509E-15;1.3131309931587504E-16;1.4248106581364088
105;6.658059709931997;1.663814825300007;3.7111524547551507;1.1928805547537349E-15;1.1493854142660603E-16;1.408146046708547
106;6.658059709931997;1.6337493580646738;3.7522089813062482;1.3217023256017044E-15;9.591280921800188E-17;1.3853005354538508
107;6.658059709931997;1.7724984621769477;3.8407328849222724;1.634311274931435E-15;1.375107060156842E-16;1.3843399628522366
108;6.658059709931997;1.7724984621769477;3.941525955679256;2.2517915637161852E-15;9.484980657989922E-17;1.3849043824641034
109;6.733138039385256;1.9560599695958572;4.001721996790081;3.0857161046998044E-15;1.1066946281331188E-16;1.367439471096342
110;6.733138039385256;0.8366307212513978;4.1502111784442315;1.4494527104603503E-15;7.325326242240886E-17;1.3398726183373684
111;6.733138039385256;1.4103730466236728;4.22280568889524;2.383320256051554E-15;7.833359708795902E-17;1.319853081161303
112;6.733138039385256;1.8834735051903106;4.358945902359687;1.9667948704170113E-15;1.7069457578122193E-16;1.3229142377182448
113;6.733138039385256;2.3392714885862467;4.414302161142885;1.8858261703466294E-15;1.0318090904488868E-16;1.3467116324793598
114;6.733138039385256;2.38068326355663;4.526771593330675;2.878605828816931E-15;2.1085684231828822E-16;1.2906962522971688
115;6.733138039385256;2.33407613419884;4.575523279738812;1.8292045469970517E-15;1.2947321535841281E-16;1.286080440667225
116;6.733138039385256;2.1160637101301485;4.593808082172478;1.6314450638713523E-15;1.0993472488375723E-16;1.2650931505652727
117;6.733138039385256;2.631094130378933;4.683559335681696;1.2362349892947472E-15;1.262090193633981E-16;1.234693820245272
118;6.733138039385256;0.7632171164274357;4.679647359589615;1.3111277978800096E-15;1.2124024941144308E-16;1.2155028859534212
119;6.733138039385256;1.4816001927538887;4.699481725976343;8.210007780162522E-16;1.0945161029241599E-16;1.1624237500322272
120;6.733138039385256;2.642369513050279;4.857514569472083;1.645491729012895E-15;8.246028798767022E-17;1.1510298603365599
121;6.733138039385256;2.3624395757352166;4.8672420318557466;1.636516942657788E-15;1.2147538598470141E-16;1.1392756792442755
122;7.125561579868544;2.505621332533561;4.9731520361524995;2.211363125518033E-15;1.6066584419110115E-16;1.1599334027605062
123;7.125561579868544;2.240858999718109;4.935802392901237;1.543120969162141E-15;1.1114007650743734E-16;1.1602080780691202
124;7.125561579868544;2.587989463672214;4.9696261596946565;1.0119390541016718E-15;1.3322381750655709E-16;1.1868990169763733
125;7.125561579868544;3.208100412317123;5.037393749119759;2.1293759426555344E-15;7.667628471344244E-17;1.1883637879217002
126;7.125561579868544;2.1401943596766584;4.994753161496779;2.852000236796728E-15;6.718590964931705E-17;1.1841196531712197
127;7.125561579868544;1.3863581670577902;5.044320691979642;1.611923041732121E-15;1.2240621868923066E-16;1.1545937592405382
128;7.125561579868544;2.1478222317065567;5.008588992481515;3.112006628498512E-15;6.67820865447341E-17;1.1494583287331235
129;7.125561579868544;2.6706756326574377;5.113057280594953;1.4225243737986495E-15;2.3984555530256134E-16;1.1093455336477824
130;7.125561579868544;3.2125634661105202;5.2607430611268455;2.392757868124745E-15;5.0773930768243876E-17;1.096244753594748
131;7.125561579868544;2.0700697918407154;5.223657663287571;1.6076912068650375E-15;5.1861826403343027E-17;1.0641613485392976
132;7.125561579868544;2.803511490314501;5.243887170182417;9.542075046914274E-16;3.883292319949548E-17;1.0547391526933583
133;7.125561579868544;2.519074565955064;5.30733944009486;1.4107881690755092E-15;1.2681587498539657E-16;1.0783235924021242
134;7.125561579868544;1.9438158764835813;5.277594845152762;9.7643404950152E-16;9.803836956179267E-17;1.0775091073382006
135;7.125561579868544;2.440224682855972;5.372981297159791;1.4436714406906546E-15;1.4566358060833813E-16;1.0852896351289048
136;7.125561579868544;2.6534555964637168;5.420885760063482;1.6505809334420026E-15;5.843551918640774E-17;1.0596910581310544
137;7.125561579868544;3.530424994119538;5.452919697149931;2.003860987022209E-15;8.69970793199979E-17;1.0482928443193966
138;7.125561579868544;3.366111296588794;5.457461102223745;8.704645904254574E-16;5.806249823080607E-17;1.04309903899913
139;7.328208430190177;1.6375792740536266;5.4355681218777026;2.583557680490041E-15;8.762488549190459E-17;1.0383654459448173
140;7.328208430190177;1.7404950811739506;5.409427189283186;1.5205878358751082E-15;1.2163439655473567E-16;1.0335572352650282
141;7.328208430190177;2.9503238769869817;5.480851284712173;1.884371633155357E-15;8.907938657318022E-17;1.0254197592246668
142;7.328208430190177;2.6203511997520006;5.610388876710296;1.8711899241532043E-15;8.972883296724271E-17;0.9918376094082336
143;7.328208430190177;2.272406953116101;5.601647279147694;2.3285710501842977E-15;1.0090483114322542E-16;1.008009737310442
144;7.328208430190177;3.296348170089216;5.668992489943065;1.3950481340174242E-15;1.1796297699561035E-16;1.0038491431512673
145;7.328208430190177;3.018228742868741;5.643794560908897;3.5226806672087894E-15;1.0294298125176861E-16;0.9698870928965881
146;7.328208430190177;1.8289574728996263;5.650937916575972;1.871799657879169E-15;1.504800855137617E-16;0.9680695503850472
147;7.328208430190177;1.8289574728996263;5.582687488841912;1.8119173948176187E-15;1.0958733014359249E-16;1.0026413545761368
148;7.328208430190177;2.8339723814094446;5.686142937148235;1.5115335836541933E-15;1.4947938155451974E-16;0.9895356512162903
149;7.328208430190177;2.392175612982601;5.735018406416393;2.382335026770086E-15;9.854660997225924E-17;0.9805863088289769
150;7.382288720955201;2.2914482899198014;5.795990221863096;2.1954839968050605E-15;1.1893888088853032E-16;0.9560268745515056
151;7.382288720955201;3.063782742156981;5.818594337715191;1.7740510229277065E-15;6.801312525738513E-17;0.9331140248324037
152;7.382288720955201;4.2388860208837995;5.846908502068257;1.1215692575429418E-15;7.898315430817664E-17;0.949080104609784
153;7.382288720955201;3.5017376065679544;5.831099837462879;2.4544729299972253E-15;1.1638138661234916E-16;0.9622350608796659
154;7.382288720955201;3.3175648778153906;5.834241204976795;1.7526133993375569E-15;9.954057951440785E-17;0.9337569986064903
155;7.382288720955201;3.5017376065679544;5.8851961789144855;1.813855726104292E-15;8.218079954474305E-17;0.946883837986876
156;7.997625437005789;3.6936440374297614;6.000709628174977;2.029824432777354E-15;1.1372053278110245E-16;0.9257148629712175
157;7.997625437005789;3.6973191479790173;6.034042339329436;1.8763005611887034E-15;8.587829469226281E-17;0.8965610074985049
158;7.997625437005789;3.7006569701685517;6.100278545188679;1.093977941103658E-15;1.2059346947750419E-16;0.8808778128342096
159;7.997625437005789;3.209308525443331;6.065072007232862;1.6616508135579847E-15;6.10708408059112E-17;0.864173818324295
160;7.997625437005789;3.3835406512706374;6.088340724001886;2.0962135488557773E-15;1.0176611819391848E-16;0.8591316689963802
161;7.997625437005789;4.131314694487195;6.186984294595849;1.5449790571622053E-15;7.612025121721995E-17;0.8416353693495391
162;7.997625437005789;3.966500380308192;6.217161396920375;1.5736165260922234E-15;1.0535030941813975E-16;0.8319618399166545
163;7.997625437005789;4.674185702815453;6.279470172228379;1.1953331377197089E-15;1.0367160322008944E-16;0.8337627908752928
164;7.997625437005789;4.564985682557436;6.239422728674779;1.4213444638185823E-15;4.78631929869405E-17;0.8195653810044274
165;7.997625437005789;3.617724824150314;6.167701218793687;1.8705212835510633E-15;6.264996042631022E-17;0.8103943001710596
166;7.997625437005789;3.617724824150314;6.281578808768728;1.517478014561054E-15;6.295677405653362E-17;0.8169516070620407
167;7.997625437005789;3.71826519029917;6.288300897316907;1.1593184644781476E-15;7.399423487197004E-17;0.7864510608020836
168;7.997625437005789;3.4824307013922207;6.2981788609158205;1.785087497757516E-15;9.54407840763554E-17;0.7774849584535473
169;7.997625437005789;4.039037667732279;6.397959235064867;3.1871368658700904E-15;8.824397824601537E-17;0.7768412200852193
170;8.211896285943608;4.6379457220321205;6.532702183459228;2.0011234148153413E-15;3.8214883309293775E-17;0.7542053988995049
171;8.211896285943608;4.177835724078326;6.535463104396621;1.4203394530293805E-15;5.985183401157366E-17;0.7374026155956607
172;8.211896285943608;4.695301546875468;6.541039072253025;2.811511742227447E-15;3.8167969201153005E-17;0.7247326111726314
173;8.53824897721296;2.7734229846831666;6.575078559820789;3.522740456310115E-15;6.389637462301945E-17;0.724729643557702
174;8.53824897721296;4.8091138933472415;6.696952428102406;1.529921568826446E-15;7.08210180621924E-17;0.7235416183292422
175;8.53824897721296;3.7098841065525727;6.7917708894700874;2.750078906225319E-15;7.062363298841617E-17;0.6917139525169121
176;8.53824897721296;4.5347785979261594;6.837936312768186;2.686396136356388E-15;5.0397466945495264E-17;0.6867254848922162
177;8.623040176714985;4.889814560977308;6.9092356488287745;2.5927622826821716E-15;3.975432146700548E-17;0.6648149957368458
178;8.623040176714985;3.6547794454816835;6.847219633096935;1.2918555305363866E-15;5.379571889689769E-17;0.6527068490284837
179;8.623040176714985;4.612530715793176;6.858336746198841;2.5389244659832313E-15;3.6756907508243683E-17;0.6314793125246174
180;8.623040176714985;4.666103640551109;6.962331385854542;2.0243235619807113E-15;5.1870810745810006E-17;0.6349961302611656
181;8.623040176714985;4.187514971312118;6.988679845543821;1.8746135496394354E-15;1.7423784008617633E-17;0.6386535186564269
182;8.623040176714985;4.76784342422164;7.092851994270484;2.1673762967621843E-15;4.8575045195787453E-17;0.608356109783103
183;8.623040176714985;4.933520612506804;7.115227878696523;2.1536427340032367E-15;6.512197214461459E-17;0.6063127025537134
184;8.623040176714985;5.686286880678981;7.187642942742498;2.112349273962151E-15;3.4556793242973864E-17;0.5901706804646749
185;8.623040176714985;4.770873612385949;7.259668255798496;1.9054681351880693E-15;6.025346928704429E-17;0.5726250296640804
186;8.623040176714985;4.72714300725663;7.30155935702335;1.4067222332458614E-15;1.0399997684308549E-16;0.5697886768725386
187;8.623040176714985;5.3964250539800505;7.347654765629232;1.8106823880465217E-15;5.189934319228501E-17;0.5615451187149945
188;8.623040176714985;4.495011901972342;7.3297643540090665;3.058410340394537E-15;2.595236765297469E-17;0.5571193813127172
189;8.623040176714985;5.440692694965157;7.327598342630843;2.849652499376568E-15;2.5695207576826196E-17;0.5493351708978249
190;8.623040176714985;3.6638408016369977;7.320005520617098;1.0479648246408485E-15;4.239576160580351E-17;0.5441132890867525
191;8.623040176714985;4.895460369009992;7.399001360674009;2.050005695671889E-15;5.0259592307790295E-17;0.5334533502197067
192;8.623040176714985;6.197375150589773;7.5227140929096015;2.1904306376662815E-15;4.5312504679782323E-17;0.5326705427247526
193;8.814647595459176;2.6719346522267924;7.483701831272074;2.350082338157672E-15;6.776348606706831E-17;0.5294226723591506
194;8.814647595459176;5.344252911869283;7.530409666863147;1.9360532465409062E-15;6.1059213263303E-17;0.5058548454249534
195;8.814647595459176;4.426483912020379;7.509199021034791;1.006217366957668E-15;4.548333886025235E-17;0.49547420625709326
196;8.814647595459176;6.1923092746017225;7.621071281414792;1.9869174219458004E-15;4.192829512305421E-17;0.46885596198541346
197;8.814647595459176;6.3885890379061365;7.689312757736181;1.6933548163510437E-15;3.610980986905866E-17;0.46853457266056325
198;8.814647595459176;4.760143206602775;7.716072054830153;2.511449206909957E-15;4.7262759972437236E-17;0.4566587514059924
199;8.814647595459176;5.904549656601241;7.739509729422395;2.628452541856817E-15;5.621637942951417E-17;0.4479939067788248
200;8.814647595459176;6.384542215916782;7.7822590657604;2.2040385052962122E-15;3.7658465438494834E-17;0.44360280065683316
201;8.814647595459176;6.5262265769675025;7.815578161504696;1.624183052670386E-15;3.5468579729286125E-17;0.44469323508020764
202;8.814647595459176;6.465674623782693;7.793939180342432;2.0005211545062462E-15;3.971425779695119E-17;0.45290881000231553
203;8.87383929609636;5.857385735239225;7.8579926386540135;2.9703211473604646E-15;4.760403622968357E-17;0.43557945374943013
204;8.87383929609636;5.2168424962096775;7.863825965699014;2.0795411554341642E-15;3.275549314618483E-17;0.43909259689618413
205;8.87383929609636;5.3987455435800245;7.9102758783647245;1.4335561348073654E-15;3.861919932295213E-17;0.4294993056439511
206;8.87383929609636;5.3987455435800245;7.902217330219367;1.5417901225805203E-15;5.196223084742453E-17;0.4308345307692759
207;8.87383929609636;5.694741848671531;7.831637304879001;1.2977980349200248E-15;4.7964228898705436E-17;0.420549261447621
208;8.87383929609636;6.189027909631974;7.880581097286162;1.6839514507659408E-15;4.26707279210316E-17;0.40994322836465896
209;8.87383929609636;6.370051410986895;7.872228980423719;1.6470353148191727E-15;2.728021306771112E-17;0.4089868925976556
210;8.87383929609636;6.295830281537425;7.936725934938474;1.3667067521030478E-15;2.49319114591844E-17;0.4004760291179115
211;8.87383929609636;6.7131498606630124;7.994339647518093;1.6555164815783306E-15;4.497115286632592E-17;0.39011483328675567
212;8.87383929609636;6.278603106290037;8.01420276818773;2.492041988377524E-15;5.115985702024444E-17;0.39043884840543847
213;8.894839123646218;6.408061581053337;8.026471804543855;1.6207348326694256E-15;5.504885501656255E-17;0.3802688495966118
214;8.994355934595404;6.424992173516904;8.075586077545463;1.6757257244152822E-15;5.260167874278109E-17;0.3651600923604411
215;8.994355934595404;6.561646482101607;8.048803659635448;1.1849217692170382E-15;2.3948892680087822E-17;0.36592132439938263
216;8.994355934595404;6.712436440444596;8.060691737995315;1.6133837430372517E-15;3.175459535497129E-17;0.3663359987756015
217;8.994355934595404;5.613663442723994;8.045672450453266;1.2479721658078096E-15;4.208116292994228E-17;0.3627026460734536
218;8.994355934595404;5.291040968667029;8.055534173457438;1.6420631095119725E-15;1.9546631351524507E-17;0.3631576832410114
219;8.994355934595404;5.97563411311318;8.107797376607856;2.129127582243931E-15;5.0707320304667817E-17;0.36732510861296913
220;9.097665030324118;6.171144388532406;8.126944679228414;2.352438674758572E-15;2.2595936941091033E-17;0.36256808259328666
221;9.097665030324118;6.452585321870096;8.210969561251465;2.047869192315367E-15;2.9044830068329325E-17;0.35404489081087165
222;9.097665030324118;6.476156824336378;8.18058673342406;3.298703349594326E-15;2.8854521777423406E-17;0.3492801525688972
223;9.097665030324118;7.001837918462045;8.220966835094755;2.4679891381190415E-15;3.3230655587038687E-17;0.34712608405211803
224;9.097665030324118;6.160830843771592;8.15640666395006;1.6328192546581117E-15;3.496203369979673E-17;0.34925140182006686
225;9.097665030324118;6.160830843771592;8.174027904334514;2.868442526989693E-15;2.7358305185559205E-17;0.34560300032318714
226;9.097665030324118;6.751683635309847;8.246628734081753;1.6643425347643429E-15;2.5683944608513873E-17;0.33504263401271134
227;9.097665030324118;6.904280475478702;8.258956779232731;2.4144194100357157E-15;3.116732343308939E-17;0.3288184809403627
228;9.097665030324118;7.042207996327203;8.304401367676077;1.6888024987285719E-15;4.698403983776819E-17;0.32175605197316687
229;9.097665030324118;6.91992508860925;8.279880277935382;1.2852532700320054E-15;2.0235859780829647E-17;0.32729880569899705
230;9.097665030324118;6.87168812085381;8.328726577098058;2.5049284437715177E-15;3.9082099505573554E-17;0.3261622750347748
231;9.097665030324118;7.056872592892662;8.341216122233304;2.298232724875721E-15;4.509981120567072E-17;0.317562961850882
232;9.097665030324118;6.295605895206679;8.334501660531647;2.2854355572648898E-15;2.3982901820762967E-17;0.31877123288836784
