Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
23;0.8701156603803843;0.0012122213127912897;0.1596407776924447;2.1474000784925595E-15;2.7247466361955605E-16;4.477544300165356
24;0.8701156603803843;3.892848102303958E-4;0.159096533366721;2.582523435814313E-15;3.0460859081650806E-16;4.538456094475506
25;0.8701156603803843;0.001088458844429774;0.16469937122239917;2.071510159323167E-15;7.753924796122948E-16;4.553110175822963
26;1.5811981940202438;2.941355690251407E-4;0.1911798380932815;1.8588791535630422E-15;2.560143060545332E-16;4.409628889077463
27;1.5811981940202438;2.941355690251407E-4;0.21323829198941502;1.057974389121701E-15;3.581508324033927E-16;4.520344851340612
28;1.5811981940202438;0.001205853640092298;0.23788600163024218;1.9618042959135365E-15;3.707991682488084E-16;4.399050723635352
29;1.5811981940202438;0.0039695141566860135;0.2665620785529567;1.457536372966898E-15;2.7505160135267923E-16;4.445675620228757
30;2.7942287128903045;0.014586069464413803;0.2997858472335273;1.735255590874537E-15;4.2220701093875267E-16;4.2409433412196265
31;2.7942287128903045;0.012923086022511528;0.30695859943691833;1.6587498313901516E-15;4.91942914245475E-16;4.211181053333055
32;2.7942287128903045;8.208192265016776E-9;0.33299190298716547;2.032456942605749E-15;2.3068432879671717E-16;4.1128640536446905
33;2.7942287128903045;3.816036860396565E-6;0.38002076924038924;2.5496474200771845E-15;4.759774116601103E-16;4.088971083200881
34;2.7942287128903045;0.0030327652790146124;0.4061249230452389;2.099996462424201E-15;2.6618903000397884E-16;4.021182677613195
35;2.7942287128903045;0.003133645312908457;0.43074690907077545;2.6342595584245485E-15;7.9730949083382E-16;3.8165050068333044
36;2.7942287128903045;0.03158141912102612;0.4800450314088976;1.3458133395946717E-15;4.820918174842869E-16;3.6715505623199043
37;2.7942287128903045;0.01945496848804722;0.49625824707143124;1.5899219380801885E-15;3.313205510695166E-16;3.5516807314833017
38;2.7942287128903045;0.014527588269162218;0.47681068329485127;1.6610702618389187E-15;2.365938161333259E-16;3.4976956281470106
39;2.7942287128903045;0.014527588269162218;0.49932559442046953;3.0466933140481695E-15;3.6084887652274485E-16;3.3606646633538997
40;2.7942287128903045;0.006617640575369809;0.4903203768877563;1.8205044330416716E-15;2.6036668935812654E-16;3.3867998333957816
41;2.7942287128903045;0.014527588269162218;0.5300857321324937;1.491186581837261E-15;1.3172528336716584E-16;3.292361868009527
42;1.7769365003907345;0.030095014558553568;0.5411604127527312;2.2754039172206383E-15;3.714698339650655E-16;3.1937002330784865
43;1.7769365003907345;0.0705986525296914;0.5909958921817128;1.737893419450569E-15;6.410865820501766E-16;3.110097050111361
44;2.7855617559552988;0.061701177362161616;0.6328136953702516;1.832004240208495E-15;3.743407985981886E-16;3.153367068802417
45;2.7855617559552988;0.0705986525296914;0.6760543571559211;1.7257744664485226E-15;3.3396243984654315E-16;3.102525722046494
46;2.7855617559552988;0.05531735499992742;0.710137914696537;1.7197601923354485E-15;1.779079894415785E-16;3.095978396325844
47;2.7855617559552988;0.014290065591499122;0.7337643702367883;2.512170749196476E-15;2.1372716888003193E-16;2.9879845245070853
48;2.7855617559552988;0.02904028547229282;0.7330754202152463;2.2143108074460065E-15;2.8693161968313574E-16;2.92286215298876
49;2.7855617559552988;0.029165986941037655;0.7996497342332642;1.9793258971062824E-15;4.573522195558025E-16;2.796337866492937
50;2.7855617559552988;0.05680307454816767;0.823305513647425;2.4982752137035664E-15;3.051713725598548E-16;2.7926391079747552
51;2.7855617559552988;0.05680307454816767;0.84765954949941;2.478970462219047E-15;1.7559558935676342E-16;2.772457911989578
52;2.7855617559552988;0.023350915113264273;0.8595310793675375;1.9588956391302997E-15;1.8965271539083193E-16;2.805959725186511
53;2.7855617559552988;0.002633448863377588;0.8510782861253179;1.947032718673029E-15;4.0648827000009914E-16;2.8179137188110976
54;2.7855617559552988;0.10324287202633012;0.8647393183348336;1.8952466337625017E-15;3.417897204497937E-16;2.7470651737773446
55;2.7855617559552988;0.13071458432782385;0.9130947679223995;1.8481012038693513E-15;3.8887042920080814E-16;2.7026026915482313
56;2.7855617559552988;0.07051040503343835;0.9781637660671092;2.383379730507386E-15;5.129407644800371E-16;2.68291124028605
57;2.7855617559552988;0.07051040503343835;1.024591980528242;1.5140629609568769E-15;5.378549646070588E-16;2.6825380797268124
58;2.7855617559552988;0.2830695052106921;1.0714284680040993;1.6797483576309164E-15;2.766023496307617E-16;2.6523162504375124
59;2.9979889491010576;0.03896093447176752;1.0919481849902055;1.88455739257099E-15;2.521338859386091E-16;2.599145358258125
60;2.9979889491010576;0.09913829426434274;1.0942711437525492;1.905470702462049E-15;3.028668874013828E-16;2.571753300780942
61;2.9979889491010576;0.09913829426434274;1.144588488754372;1.821322817578454E-15;3.1037138010194016E-16;2.5429624342777246
62;2.9979889491010576;0.16606064149943284;1.2012314761823677;3.0005151379617067E-15;2.483798299489311E-16;2.472467270193543
63;2.9979889491010576;0.16606064149943284;1.2495977209589422;3.3353354031100793E-15;2.966622657999617E-16;2.4079014586601293
64;2.9979889491010576;0.10036927874452053;1.2478207732495934;1.660242300073643E-15;2.1941206325844437E-16;2.3932716750875342
65;2.9979889491010576;0.10036927874452053;1.2204222526457993;1.0798693983786254E-15;1.9565192445260506E-16;2.35604572946725
66;3.1806178540302095;0.159268170414537;1.288615666570091;2.57654014284255E-15;2.865677416175626E-16;2.3635875290352826
67;3.1806178540302095;0.038144504810119356;1.299814089603844;1.8234391644282467E-15;1.1185120858924596E-16;2.3416626795336164
68;3.1806178540302095;0.11121224151106754;1.295132789308707;1.443567034159112E-15;1.1679870490973874E-16;2.308601222253142
69;3.1806178540302095;0.2100694405444545;1.3732727915197542;1.6293331418855549E-15;1.886049122489868E-16;2.30374523125851
70;3.1806178540302095;0.25852705072345755;1.4540446688676019;2.4272314194679523E-15;2.1062732776083895E-16;2.2302279193555
71;3.1806178540302095;0.15200911355927185;1.466327598355464;1.9053008910615404E-15;2.9830542210921374E-16;2.208946016484302
72;3.1806178540302095;0.20871553087670258;1.5086128482218868;2.4398883812436946E-15;2.406100707884023E-16;2.189767014307559
73;3.1806178540302095;0.4295298175653157;1.586457477312857;2.2934145101207757E-15;2.565655551808471E-16;2.2254631130491207
74;3.2137715690251523;0.41814257377041636;1.6563066420762202;1.2210000440964664E-15;1.9173866798392438E-16;2.1957104329502024
75;3.2137715690251523;0.38741821954665756;1.68788189916975;1.872277488536492E-15;2.035083687128643E-16;2.2417300349886813
76;3.2137715690251523;0.7352421855091953;1.8208900130926893;2.599050655675593E-15;3.6315776379210656E-16;2.252464991324011
77;3.2137715690251523;0.39896208487683893;1.8142093604788685;2.2185017526001957E-15;9.319002325792624E-17;2.2789207077005056
78;3.378636037045853;0.5139634229080025;1.856269202367176;2.028580419432883E-15;2.370406239913988E-16;2.248439056763255
79;3.378636037045853;0.08294444761946035;1.8545702598798888;2.2067483336659898E-15;1.9865618822813329E-16;2.2884398323287307
80;4.295505455344414;0.2253021448742035;1.9367180999071687;2.039780649026831E-15;2.783962948590589E-16;2.2581662726804503
81;4.295505455344414;0.37507199626367066;2.0342076933134847;1.9441657585964786E-15;2.7965694372435566E-16;2.171184772418059
82;4.295505455344414;0.39685911343539376;2.0261056528116423;2.841517744591429E-15;2.2384089051375705E-16;2.18306572844728
83;4.295505455344414;0.7137081280824811;2.109284032400028;2.1169158416646472E-15;1.3778468602890964E-16;2.1703790667834775
84;3.6192769474681197;0.5449027545039792;2.0966692465772416;1.768206103039318E-15;2.019432697247768E-16;2.162399896423394
85;3.829763699232463;0.1533554726553089;2.095104756489622;2.9853623084600773E-15;1.449182146419924E-16;2.1937887646723753
86;3.829763699232463;0.1571452108629336;2.200076402179681;1.8242018401637604E-15;3.130936801135194E-16;2.116248386662424
87;5.2065154877321564;0.8883386294001699;2.306331454318186;2.2999130140787897E-15;2.2907012990776586E-16;2.0673560216787785
88;5.2065154877321564;0.2215657685124543;2.2741574465204897;1.8671958607975837E-15;1.5107211165785363E-16;2.056490948069211
89;5.2065154877321564;0.24219703597057318;2.3203645267455313;2.079963428826031E-15;1.5632626611001796E-16;1.9902695217527682
90;5.2065154877321564;0.5447200197675234;2.4447274799811294;1.8115030623027988E-15;1.8800566032921615E-16;1.8707063764441478
91;5.2065154877321564;0.6012167241676185;2.497863579454385;3.1312779568661166E-15;1.701838846576384E-16;1.8485924752923886
92;5.2065154877321564;0.6528087899611634;2.6353329083091337;2.5199182394915575E-15;3.5051846038756816E-16;1.7769912760492548
93;5.2065154877321564;0.3033408320125697;2.579069456439815;2.2980653859947267E-15;1.6518195434594726E-16;1.7666477739298385
94;5.2065154877321564;0.5022619554537004;2.649441430545784;2.073543840507955E-15;2.579047606192118E-16;1.7157161433377224
95;5.2065154877321564;0.543308974542184;2.681667551664402;2.018729244431603E-15;2.3170320257664746E-16;1.6715835523437472
96;5.2065154877321564;0.4803800849609434;2.747528741265141;2.2196082973294933E-15;1.899201819711467E-16;1.7123613060290201
97;5.2065154877321564;1.0074296882246003;2.7758765178642517;2.2847518591017505E-15;1.4740585298514245E-16;1.693036318057192
98;5.2065154877321564;0.5035602853569052;2.756989548515522;1.3593697159019016E-15;1.500441787778454E-16;1.6821537195101413
99;5.2065154877321564;0.5510745045230723;2.804462433023531;1.4936775903895706E-15;1.3798076020689942E-16;1.6763936249730649
100;5.2065154877321564;0.8574657773609582;2.8814221984100117;2.4172044450081283E-15;3.389592747082593E-16;1.6358551848208716
101;5.2065154877321564;0.27791060369633475;2.8113550325173855;1.497106521193421E-15;1.4216484780852933E-16;1.6273267242470193
102;5.2065154877321564;0.7587982442548327;2.7911370142906344;1.3338077520350188E-15;1.2842656069717888E-16;1.578076797859849
103;5.2065154877321564;0.7799082796530282;2.9168728883835273;3.117741889869872E-15;1.5191903912023063E-16;1.5867741830240247
104;5.2065154877321564;0.9890188520766501;2.9098037876064033;1.671084539813966E-15;5.866383465614402E-17;1.647392881210495
105;5.2065154877321564;0.29036803701789565;3.015749261809356;1.3900475543890048E-15;1.8733006293711788E-16;1.5728989784639749
106;5.2065154877321564;0.4380941857350459;3.022446627650423;2.348661589226979E-15;2.1970798986723322E-16;1.5481503711216844
107;5.2065154877321564;0.8104228590261496;3.151829347670727;1.7628542145944974E-15;3.1749587425818344E-16;1.5271904993640755
108;5.2065154877321564;0.8607184862728902;3.1400330525707227;1.983435727938496E-15;8.50078548399709E-17;1.4926113522300242
109;5.2065154877321564;0.5563143885433914;3.127574620116688;1.957498250950364E-15;1.5978041769601624E-16;1.5232239933739395
110;5.2065154877321564;0.3844365664869192;3.1371755014010905;1.8047439359846644E-15;1.0882695646304374E-16;1.4982158311720322
111;5.2065154877321564;0.9784675616855163;3.2371598818928957;3.0054295561440582E-15;1.6165333990332013E-16;1.4457056308560903
112;5.2065154877321564;0.030211787165588172;3.252707430993115;2.286193791471271E-15;1.515001560093466E-16;1.4871572394964905
113;5.2065154877321564;1.5128823063785255;3.433515411851815;1.8193321451604132E-15;1.0278570835076207E-16;1.4111458888792994
114;5.2065154877321564;1.2562549876723927;3.4377533874485082;1.5082992708450538E-15;8.373345845857772E-17;1.397436022007712
115;5.463150349479134;1.1088879844396233;3.4850799540680724;2.412895235784611E-15;2.529483269686751E-16;1.3625991432070226
116;5.463150349479134;0.9153712395697987;3.4764246656313684;3.1004277502659205E-15;1.7944345413750236E-16;1.3468198191901157
117;5.2065154877321564;1.3160845779312045;3.450044219109298;1.6075373830245576E-15;1.561174499907733E-16;1.3142638296704767
118;5.367206309823445;0.7295001563339019;3.548964039782033;2.4650731616234314E-15;1.7529416432030692E-16;1.2629313992305828
119;5.367206309823445;1.8132957614896545;3.6291829949816816;2.0593285193822124E-15;7.961144810059162E-17;1.2144392377311681
120;5.367206309823445;1.41681714225688;3.6695265142005415;8.934738366388692E-16;1.3473527107283681E-16;1.1771668448359283
121;5.367206309823445;1.7815753247645294;3.7582677685240866;1.952139906630531E-15;2.6866558284200783E-16;1.1809568679341116
122;5.367206309823445;1.8278646814126782;3.8562190864583794;2.067674365529146E-15;1.9700605034780502E-16;1.164429365571523
123;5.4128481447483;1.7758893372073694;3.891881414621025;1.6219177642468892E-15;1.210238047841039E-16;1.1634798077615083
124;5.963183824327125;2.521073377040639;3.9519745217965565;2.3218021277550237E-15;4.0144038767972116E-17;1.1444947601499167
125;5.963183824327125;2.440574109075751;4.050329033154727;2.051447696636403E-15;1.0340472889658231E-16;1.1380271994787126
126;5.963183824327125;1.8774798397304284;4.0608230153314855;1.8714047377434045E-15;1.4741919851281443E-16;1.1312160662967616
127;5.963183824327125;1.2902549702756108;4.049565892944728;1.1890068754087192E-15;1.2164880937123756E-16;1.1399591728167215
128;5.963183824327125;1.3494316126087782;4.14768134977786;1.1308460818525475E-15;1.4276069866890004E-16;1.1216669762051283
129;5.963183824327125;2.1213145943485205;4.208080416247043;1.5969099455425813E-15;1.1146022623587495E-16;1.0918544804364692
130;5.963183824327125;0.8672960073356746;4.069513032563814;1.6961134988486104E-15;7.358177817450773E-17;1.097884482505591
131;5.963183824327125;2.2105935096347977;4.246453346214509;2.0043547827155924E-15;8.411949418136395E-17;1.0597943557988496
132;5.963183824327125;1.71889311997268;4.218926985918242;1.4318352271303501E-15;1.5711506495333452E-16;1.018788333664123
133;6.237114426213495;2.2354510318513685;4.279257386519465;1.4205493408335318E-15;5.814066449484882E-17;1.0159331332484995
134;6.237114426213495;2.0239059895953373;4.372881685663337;2.194181670658699E-15;1.2277602799036806E-16;1.0288922946067047
135;6.237114426213495;0.43810960424695616;4.323974729817503;2.0713860934155987E-15;2.0752078955082677E-16;1.0350148338053775
136;6.237114426213495;2.024908219518119;4.430971390039723;1.8741209205349293E-15;1.6523169260920644E-16;0.9979714590373179
137;6.711918214169636;1.9307676674738978;4.50907715556517;2.9764996468524263E-15;1.2569331319844756E-16;0.9792166202682735
138;6.711918214169636;2.05495290868352;4.526515525980323;2.7475873905213955E-15;1.0575689279469235E-16;0.9887963666363528
139;7.156079697561156;1.5118242607888748;4.587246877725709;1.9526144303831095E-15;6.370450933217707E-17;0.9646128407545819
140;7.156079697561156;2.2063152532507306;4.644312170093233;1.1777179700528907E-15;9.27257454314822E-17;0.9453568046168694
141;7.156079697561156;2.7183227314083536;4.732321944805148;1.1680940510519686E-15;1.5471276301544448E-16;0.9165549029738305
142;7.156079697561156;2.7183227314083536;4.792738713545566;1.942788229196593E-15;1.0568816551240723E-16;0.9068447249199737
143;7.156079697561156;2.675673234460198;4.847331318420707;1.980241105708835E-15;4.709542615647863E-17;0.8636154958449256
144;7.156079697561156;2.400604485236092;4.9063287821267885;1.5021005705640884E-15;4.807757243252773E-17;0.8422819379750524
145;7.156079697561156;2.2283454990290035;5.004892986293331;1.8132317972061585E-15;3.5139674771908585E-17;0.8408809942005027
146;7.156079697561156;2.154341640909112;4.977212308202825;2.0782148075641504E-15;5.931242806238032E-17;0.846613790613092
147;7.156079697561156;2.386779101771608;5.028053158581871;2.297092017879181E-15;9.616851356080929E-17;0.7936797340728878
148;7.156079697561156;2.07677456451095;5.069320028597462;1.748412780050812E-15;6.48853924608004E-17;0.7851304501271418
149;7.156079697561156;2.07677456451095;5.076950555189529;2.299133369988727E-15;8.864946840857508E-17;0.7561941466880344
150;7.214406648506478;2.5897294101368056;5.245061157340803;1.6862939196734214E-15;4.581014189997552E-17;0.7305421919222299
151;7.214406648506478;3.261756943318168;5.3250831122227105;2.0389550377963605E-15;7.812221581902888E-17;0.7145574087919724
152;7.214406648506478;3.0399498638536686;5.359424025112486;2.5695974595729157E-15;4.667163176466564E-17;0.7017195677103656
153;7.214406648506478;4.085770989680745;5.516801134826724;2.271023071082755E-15;4.214744075310014E-17;0.6926109885267355
154;7.214406648506478;4.202794490312978;5.65645206706217;1.96774002396396E-15;8.673151767605716E-17;0.6845038733293323
155;7.214406648506478;4.191670013065698;5.722012755744052;2.0490585608196E-15;5.912910762913601E-17;0.6507412453025713
156;7.796871671762529;4.3141352509561885;5.843038221819734;3.1093674861267824E-15;4.740770433315054E-17;0.6197850930684629
157;7.796871671762529;4.062155977828104;5.888371805276537;1.8723220082497828E-15;7.28691074453688E-17;0.6138211804987264
158;7.796871671762529;3.285133473034751;5.884617562365374;1.9701896080495255E-15;5.959678794214375E-17;0.6076401461099211
159;7.796871671762529;3.6206485879308747;5.95089006754505;1.8118058269110243E-15;4.7539969468680145E-17;0.5830606141977731
160;7.796871671762529;2.995461330301275;6.007319805259833;1.7402773356682443E-15;1.6299712220286305E-16;0.564060824074247
161;7.796871671762529;2.995461330301275;6.05178793740455;2.1536083939066563E-15;9.213900419045814E-17;0.5695172680257972
162;7.796871671762529;2.997660523569106;6.039450530937909;1.3806251619757968E-15;6.337110587438454E-17;0.5725790144750896
163;7.796871671762529;3.8972488879562874;6.060277190820229;2.9523458484595857E-15;6.64349017955205E-17;0.5624738371082209
164;7.796871671762529;4.799042503727263;6.2258026275085525;2.2272347467044086E-15;9.250001366802332E-17;0.5616077710363515
165;7.796871671762529;5.246135783090383;6.272474844265305;6.170765488162498E-16;6.635699830794116E-17;0.558520057139861
166;7.796871671762529;3.9191124384989107;6.202104382732059;1.4056310282921472E-15;3.653419070557383E-17;0.5524390883397956
167;7.796871671762529;4.583787375672555;6.278847798390327;1.7247781889658013E-15;4.417442250861401E-17;0.5501837513111564
168;7.796871671762529;4.26335240043376;6.275026197564902;1.8373879957675408E-15;7.000329088044475E-17;0.547512897066551
169;7.796871671762529;4.186713179632065;6.306775898557126;1.7874176943965307E-15;2.993560286472941E-17;0.5516422223680819
170;7.796871671762529;3.292353599614356;6.173272950570249;2.659611091116696E-15;4.6333369680339253E-17;0.5454019141200308
171;7.796871671762529;3.960678819383653;6.293599224103096;3.4829503400516837E-15;1.0073657409248966E-16;0.5283587103174938
172;7.796871671762529;4.395067352523748;6.301345377469794;2.2341561250248814E-15;6.228720008216285E-17;0.5128007190093631
173;7.796871671762529;3.617045199439699;6.297264965071267;1.028110281362253E-15;4.254629917232096E-17;0.5135468021712448
174;7.796871671762529;3.420848087784523;6.3525277287201005;1.7746560829431825E-15;4.499242360756014E-17;0.5013065352077355
175;7.796871671762529;4.181930884007468;6.377147672022005;1.4469818257972398E-15;5.5387643145632914E-17;0.5103614599524214
176;7.796871671762529;4.160080517157546;6.4292690690303775;9.930758778620577E-16;4.225671734659922E-17;0.5098909666911999
177;7.90359346875471;4.0471003778035985;6.477175143738891;1.6742569048896901E-15;5.628405153369787E-17;0.4922307153805713
178;7.90359346875471;4.7878838820007115;6.478128646180734;1.5919084512596024E-15;6.835321482195112E-17;0.4974997890905456
179;7.90359346875471;4.637455952703194;6.541765274824547;2.2685842765089066E-15;5.044333743729243E-17;0.49004048625768093
180;7.90359346875471;3.774663977657432;6.524295984019057;1.824613035720376E-15;4.0480533360328643E-17;0.5003373085755044
181;7.90359346875471;4.156079620898857;6.507483858663004;1.3486409914765898E-15;3.1005633319224576E-17;0.5119502107582882
182;7.90359346875471;4.408321907983166;6.483584142519004;7.583532353577318E-16;3.001334442619312E-17;0.5211074898328721
183;7.90359346875471;3.9145042109934054;6.477994132701804;1.832538123155044E-15;5.092617961417203E-17;0.5103083186247614
184;7.90359346875471;4.685229820670895;6.568556936283673;1.4394537102783705E-15;4.8719174536166434E-17;0.5042278348597388
185;7.90359346875471;3.815048923727851;6.581563519472956;2.9647304371189836E-15;2.3704842376131707E-17;0.5271018418445341
186;7.90359346875471;3.7948814248103737;6.601385378320859;1.8008886068710686E-15;5.3451989067608833E-17;0.4969124879175002
187;8.005424297999896;5.197734578160805;6.669248475367353;1.9608452807457895E-15;2.0862976713740313E-17;0.4705201237305146
188;8.005424297999896;4.8295838312617345;6.721008834356652;1.671805666696355E-15;4.3672714320615523E-17;0.46606609765921836
189;8.005424297999896;4.8295838312617345;6.729057624655763;2.9070888333943035E-15;7.307439457712747E-17;0.4642411939133111
190;8.005424297999896;5.108431386514263;6.731206772846724;1.766349218507997E-15;3.2426666584760773E-17;0.45341794055219203
191;8.005424297999896;4.637906346640534;6.74627660474785;2.3779372959570072E-15;3.6081327759230504E-17;0.4569897143811563
192;8.005424297999896;3.046357642166912;6.771760094426803;2.861669355210786E-15;7.596901072624083E-17;0.44173002243711573
193;8.005424297999896;4.521489984192567;6.852665398281951;1.838806277054793E-15;3.446382272232474E-17;0.43266149107835544
194;8.005424297999896;4.818110187642024;6.807775758428173;1.9179938211179393E-15;7.66118456415145E-17;0.4301744903500857
195;8.005424297999896;4.319148551244531;6.815750436138394;1.6865321922734664E-15;4.13735367576536E-17;0.4285449570066845
196;8.005424297999896;5.1387630455634845;6.883640979804743;2.6562433894172958E-15;9.892641782062938E-17;0.4235984402632474
197;7.957064439861721;4.85258150006899;6.872489476916805;2.3008707247242183E-15;3.2642137737285474E-17;0.41301660819731034
198;7.957064439861721;4.827778324250727;6.877436325456863;7.556030195229302E-16;7.163001190049202E-17;0.42509023619792186
199;7.957064439861721;4.85258150006899;6.911846463650599;4.231772056682171E-15;2.9634734847608033E-17;0.4220336194919356
200;7.957064439861721;5.272000518806603;6.974868534080481;2.83082145968338E-15;3.1334974605007145E-17;0.4160554933134643
201;7.957064439861721;4.868287563833159;6.9691775871207255;2.3902830995428714E-15;2.6259733748322018E-17;0.4181016627071032
202;7.957064439861721;5.568915986966809;6.982977572381318;2.2587711171160133E-15;4.581667122012224E-17;0.4155689338441811
203;7.957064439861721;5.568915986966809;7.01764065041302;1.3325582218647392E-15;4.68231176794006E-17;0.39664829056959994
204;7.957064439861721;5.1417633820221385;7.068865652093884;1.188675098108808E-15;2.610539966867631E-17;0.39494337654053835
205;7.957064439861721;4.868708596707735;7.007223094013939;2.1623297864654908E-15;3.4812756823916993E-17;0.3858954127863678
206;7.957064439861721;5.044989686042487;6.9997530403728305;1.3361552551255875E-15;2.7087371104544223E-17;0.3767751273289585
207;7.957064439861721;5.77845740717266;7.06282489368018;2.4308140437973944E-15;3.3982517526672295E-17;0.37813801267754305
208;7.957064439861721;4.386404306558615;7.066848960799543;1.4855132565897698E-15;3.41845779027894E-17;0.358785956324292
209;7.957064439861721;4.487565194925455;7.040358109042932;9.45376255670012E-16;8.299326893106245E-17;0.357791256710505
210;7.957064439861721;4.89703895747375;7.036866568895059;3.1807058914955855E-15;3.2281209481331445E-17;0.35945882981561816
211;7.957064439861721;4.89703895747375;6.9958907860615644;1.0961404588388472E-15;5.0423304937241595E-17;0.3538976329690319
212;7.957064439861721;4.739753212049544;6.982703278552001;2.061472877695599E-15;6.24008901339915E-17;0.3518322509132367
213;8.250068341690541;4.89703895747375;7.149546002875939;2.1385858869974584E-15;4.367868191549986E-17;0.3368822380387166
214;8.250068341690541;5.32106790701677;7.161314968478714;1.8112896508884336E-15;3.61373733342418E-17;0.3479184043877884
215;8.250068341690541;5.3162438057885195;7.141753980226657;1.2309876589790895E-15;4.624818823887094E-17;0.35591987663353514
216;8.250068341690541;5.3162438057885195;7.129321179382588;1.3027510437044917E-15;3.180301629720136E-17;0.34995059026104014
217;8.250068341690541;5.902761320639341;7.234800048972739;2.2382564959901834E-15;2.7409140850968105E-17;0.3495959276630135
218;8.250068341690541;5.568040592085081;7.2074183014907724;2.1712366326267928E-15;4.291900783105516E-17;0.3314576123115846
219;8.250068341690541;5.568040592085081;7.243926205243081;3.075112760880755E-15;3.525850146522229E-17;0.3248453730852633
220;8.250068341690541;5.3270937826124705;7.227746963190027;1.634780690211504E-15;3.415218832726176E-17;0.32383495532383805
221;8.250068341690541;5.743106941992275;7.299995705230783;2.2899700277990524E-15;2.599903627804363E-17;0.3185800046580784
222;8.250068341690541;6.467046120705855;7.380466062237972;2.48858911754311E-15;4.1339723434262266E-17;0.30811806227878297
223;8.250068341690541;5.515203996709138;7.354814039541999;1.6795910424228334E-15;3.5142700250457295E-17;0.30139308609683363
224;8.250068341690541;5.6654960939248165;7.3981904852450615;1.541547768078704E-15;5.44031566416067E-17;0.28782621608624
225;8.474835067959317;6.521181123002796;7.484358653818399;1.4779516417714787E-15;2.2601209268608747E-17;0.28119135125454975
226;8.482448327954483;6.183398886608869;7.51697190648297;5.173594623569577E-16;2.2979031172700264E-17;0.27395007518909337
227;8.60483394836835;5.7860922936636;7.523471605417809;1.6450771579326115E-15;4.028180558473169E-17;0.2709193338960787
228;8.60483394836835;5.982834476832184;7.602385960371193;2.892380981618309E-15;2.6364293831146336E-17;0.2670281516697965
229;8.60483394836835;6.021524624785153;7.619658491645977;2.0749543358596386E-15;2.729295388493041E-17;0.2606973605154043
230;8.60483394836835;6.463278474772504;7.667466213505113;1.838706647517076E-15;2.5052109974892823E-17;0.25492476104006834
231;8.60483394836835;6.331136408829222;7.701816612314559;2.0326979944649946E-15;3.0147989990717966E-17;0.2424019220761664
232;8.60483394836835;6.586015773530418;7.729490355596709;2.4098962938709435E-15;3.475796224151662E-17;0.23703846974283224
