Generation;Max;Min;Mean
118;7.03E-06;4.89E-43;1.47E-07
119;7.03E-06;4.89E-43;1.47E-07
120;7.03E-06;3.07E-42;1.49E-07
121;7.03E-06;9.10E-47;1.50E-07
122;7.03E-06;3.07E-42;1.51E-07
123;7.03E-06;3.07E-42;1.53E-07
124;7.03E-06;3.07E-42;1.54E-07
125;7.03E-06;7.30E-61;1.54E-07
126;7.03E-06;2.03E-24;1.56E-07
127;7.03E-06;9.27E-55;1.56E-07
128;7.03E-06;1.38E-09;1.57E-07
129;7.03E-06;1.86E-08;1.57E-07
130;7.03E-06;7.02E-40;1.57E-07
131;7.03E-06;3.92E-43;1.56E-07
132;7.03E-06;3.07E-42;1.57E-07
133;7.03E-06;1.86E-08;1.57E-07
134;7.03E-06;3.56E-39;1.57E-07
135;7.03E-06;1.88E-08;1.57E-07
136;7.03E-06;3.07E-42;1.57E-07
137;7.03E-06;5.31E-30;1.57E-07
138;7.03E-06;6.69E-26;1.57E-07
139;7.03E-06;3.83E-20;1.57E-07
140;7.03E-06;3.98E-35;1.57E-07
141;7.03E-06;3.07E-42;1.57E-07
142;7.03E-06;1.89E-08;1.58E-07
143;7.03E-06;3.07E-42;1.58E-07
144;7.03E-06;3.07E-42;1.58E-07
145;7.03E-06;3.07E-42;1.58E-07
146;7.03E-06;4.31E-32;1.58E-07
147;7.03E-06;1.34E-40;1.58E-07
148;7.03E-06;3.07E-42;1.58E-07
149;7.03E-06;5.50E-30;1.58E-07
150;7.03E-06;1.43E-23;1.58E-07
151;7.03E-06;3.07E-42;1.58E-07
152;7.03E-06;3.07E-42;1.58E-07
153;7.03E-06;1.18E-24;1.59E-07
154;7.03E-06;1.18E-24;1.59E-07
155;7.03E-06;5.26E-24;1.59E-07
156;7.03E-06;3.07E-42;1.59E-07
157;7.03E-06;3.07E-42;1.59E-07
158;7.03E-06;2.44E-42;1.59E-07
159;7.03E-06;3.44E-33;1.60E-07
160;7.03E-06;2.06E-08;1.60E-07
161;7.03E-06;3.73E-36;1.60E-07
162;7.03E-06;3.07E-42;1.60E-07
163;7.03E-06;2.36E-26;1.60E-07
164;7.03E-06;2.14E-08;1.61E-07
165;1.62E-05;1.36E-35;3.13E-07
166;1.62E-05;2.19E-08;3.14E-07
167;1.62E-05;2.20E-08;3.14E-07
168;1.62E-05;2.20E-08;3.14E-07
169;1.62E-05;2.20E-13;3.14E-07
170;1.62E-05;3.07E-42;3.03E-07
171;1.62E-05;3.07E-42;3.03E-07
172;1.62E-05;3.07E-42;3.03E-07
173;1.62E-05;1.70E-45;3.04E-07
174;1.62E-05;2.31E-08;4.55E-07
175;1.62E-05;1.35E-22;4.55E-07
176;1.62E-05;2.26E-37;4.55E-07
177;1.62E-05;2.26E-37;4.56E-07
178;1.62E-05;5.24E-12;6.02E-07
179;1.62E-05;6.15E-51;8.99E-07
180;1.62E-05;3.07E-42;1.05E-06
181;1.62E-05;1.13E-61;1.19E-06
182;1.62E-05;2.47E-08;1.19E-06
183;1.62E-05;9.26E-27;1.49E-06
184;1.62E-05;6.81E-45;1.49E-06
185;1.62E-05;3.07E-42;1.49E-06
186;1.62E-05;1.52E-36;2.22E-06
187;1.62E-05;1.37E-36;2.37E-06
188;1.62E-05;3.75E-42;2.65E-06
189;1.62E-05;3.75E-42;3.83E-06
190;1.62E-05;3.20E-42;4.71E-06
191;1.62E-05;3.75E-42;5.73E-06
192;1.90E-05;3.71E-31;7.69E-06
193;1.90E-05;3.52E-42;9.20E-06
194;2.03E-05;7.80E-27;1.08E-05
195;2.03E-05;2.85E-08;1.28E-05
196;2.03E-05;7.01E-27;1.32E-05
197;2.20E-05;7.01E-27;1.46E-05
198;2.30E-05;2.84E-08;1.52E-05
199;2.30E-05;4.30E-22;1.56E-05
200;2.58E-05;1.39E-05;1.67E-05
201;2.58E-05;1.39E-05;1.70E-05
202;2.58E-05;3.07E-42;1.73E-05
203;2.61E-05;1.49E-05;1.82E-05
204;6.04E-05;4.59E-33;1.87E-05
205;6.04E-05;1.51E-05;1.96E-05
206;7.02E-05;1.53E-05;2.15E-05
207;8.16E-05;1.57E-05;2.45E-05
208;8.16E-05;1.63E-05;2.77E-05
209;8.16E-05;1.82E-05;3.12E-05
210;8.96E-05;1.88E-05;3.61E-05
211;8.96E-05;1.88E-05;4.23E-05
212;8.96E-05;2.00E-05;4.52E-05
213;8.96E-05;2.10E-05;5.03E-05
214;8.96E-05;2.10E-05;5.55E-05
215;9.02E-05;2.10E-05;5.96E-05
216;9.02E-05;2.58E-05;6.36E-05
217;9.02E-05;2.74E-05;6.86E-05
218;9.02E-05;5.04E-05;7.23E-05
219;9.02E-05;5.16E-05;7.40E-05
220;9.02E-05;5.96E-05;7.60E-05
221;9.02E-05;3.07E-42;7.62E-05
222;9.02E-05;5.85E-40;7.67E-05
223;9.02E-05;5.85E-40;7.78E-05
224;9.02E-05;6.82E-05;8.03E-05
225;9.04E-05;3.07E-42;8.07E-05
226;9.04E-05;6.29E-05;8.16E-05
227;9.09E-05;3.07E-42;8.17E-05
228;9.09E-05;6.38E-05;8.33E-05
229;9.42E-05;7.53E-05;8.41E-05
230;9.84E-05;7.79E-05;8.53E-05
231;9.84E-05;5.88E-26;8.53E-05
232;1.03E-04;3.07E-42;8.63E-05
233;1.03E-04;3.07E-42;8.63E-05
234;1.04E-04;1.67E-39;8.85E-05
235;1.04E-04;3.07E-42;8.95E-05
236;1.13E-04;8.29E-05;9.18E-05
237;1.13E-04;7.82E-05;9.26E-05
238;1.13E-04;8.59E-05;9.40E-05
239;1.13E-04;8.77E-05;9.53E-05
240;1.13E-04;8.89E-05;9.64E-05
241;1.13E-04;8.99E-05;9.77E-05
242;1.13E-04;3.07E-42;9.78E-05
243;1.13E-04;9.26E-05;9.97E-05
244;1.13E-04;9.31E-05;1.01E-04
245;1.13E-04;3.07E-42;9.88E-05
246;1.13E-04;3.05E-32;1.01E-04
247;1.13E-04;9.54E-05;1.04E-04
248;1.16E-04;9.71E-05;1.04E-04
249;1.16E-04;3.22E-32;1.04E-04
250;1.16E-04;3.07E-42;1.03E-04
251;1.16E-04;9.81E-27;1.05E-04
252;1.17E-04;1.02E-04;1.07E-04
253;1.17E-04;9.97E-05;1.07E-04
254;1.17E-04;3.07E-42;1.07E-04
255;1.17E-04;1.02E-04;1.08E-04
256;1.17E-04;1.02E-04;1.09E-04
257;1.19E-04;1.02E-04;1.10E-04
258;1.19E-04;1.00E-04;1.10E-04
259;1.19E-04;1.02E-04;1.11E-04
260;1.19E-04;1.02E-04;1.12E-04
261;1.19E-04;2.02E-23;1.11E-04
262;1.19E-04;1.04E-04;1.13E-04
263;1.19E-04;1.06E-04;1.13E-04
264;1.20E-04;4.16E-27;1.12E-04
265;1.20E-04;8.52E-36;1.11E-04
266;1.20E-04;3.07E-42;1.11E-04
267;1.20E-04;1.07E-04;1.14E-04
268;1.20E-04;1.05E-04;1.15E-04
269;1.20E-04;1.07E-04;1.15E-04
270;1.20E-04;3.07E-42;1.14E-04
271;1.20E-04;3.07E-42;1.15E-04
272;1.22E-04;1.10E-04;1.16E-04
273;1.22E-04;1.13E-04;1.16E-04
274;1.22E-04;1.11E-04;1.17E-04
275;1.22E-04;1.13E-04;1.17E-04
276;1.22E-04;1.14E-04;1.17E-04
277;1.24E-04;1.13E-04;1.18E-04
278;1.24E-04;6.94E-28;1.17E-04
279;1.24E-04;1.13E-04;1.18E-04
280;1.24E-04;1.11E-04;1.18E-04
281;1.26E-04;1.60E-19;1.17E-04
282;1.26E-04;1.12E-04;1.19E-04
283;1.26E-04;1.14E-04;1.19E-04
284;1.26E-04;1.14E-04;1.19E-04
285;1.29E-04;3.07E-42;1.17E-04
286;1.31E-04;1.60E-19;1.19E-04
287;1.31E-04;1.16E-04;1.21E-04
288;1.31E-04;1.13E-04;1.21E-04
289;1.31E-04;3.07E-42;1.19E-04
290;1.31E-04;5.45E-35;1.18E-04
291;1.31E-04;1.14E-46;1.18E-04
292;1.37E-04;5.45E-35;1.21E-04
293;1.37E-04;5.45E-35;1.21E-04
294;1.37E-04;1.14E-04;1.24E-04
295;1.37E-04;1.14E-04;1.24E-04
296;1.39E-04;1.15E-04;1.25E-04
297;1.40E-04;1.18E-04;1.25E-04
298;1.40E-04;1.19E-04;1.26E-04
299;1.40E-04;1.20E-04;1.27E-04
300;1.40E-04;1.22E-04;1.28E-04
301;1.40E-04;1.23E-04;1.29E-04
302;1.40E-04;1.23E-04;1.30E-04
303;1.40E-04;1.17E-04;1.30E-04
304;1.42E-04;1.23E-04;1.31E-04
305;1.42E-04;3.07E-42;1.31E-04
306;1.44E-04;3.07E-42;1.32E-04
307;1.46E-04;2.75E-39;1.31E-04
308;1.46E-04;9.95E-30;1.33E-04
309;1.46E-04;1.24E-04;1.35E-04
310;1.46E-04;3.07E-42;1.33E-04
311;1.46E-04;4.22E-24;1.35E-04
312;1.47E-04;1.22E-04;1.37E-04
313;1.47E-04;1.27E-04;1.38E-04
314;1.47E-04;3.07E-42;1.38E-04
315;1.47E-04;1.31E-04;1.40E-04
316;1.49E-04;3.07E-42;1.39E-04
317;1.49E-04;4.03E-39;1.38E-04
318;1.62E-04;1.29E-04;1.41E-04
319;1.62E-04;2.46E-29;1.40E-04
320;1.62E-04;3.07E-42;1.41E-04
321;1.62E-04;3.07E-42;1.41E-04
322;1.72E-04;5.53E-25;1.42E-04
323;1.72E-04;3.07E-42;1.43E-04
324;1.81E-04;1.67E-29;1.45E-04
325;1.81E-04;1.33E-04;1.48E-04
326;1.81E-04;1.35E-04;1.49E-04
327;1.81E-04;1.35E-04;1.50E-04
328;1.81E-04;1.38E-04;1.51E-04
329;1.81E-04;1.42E-04;1.52E-04
330;1.81E-04;1.41E-04;1.53E-04
331;1.81E-04;1.43E-04;1.55E-04
332;1.86E-04;3.07E-42;1.52E-04
333;1.86E-04;1.42E-04;1.59E-04
334;1.98E-04;1.46E-04;1.63E-04
335;1.99E-04;1.50E-04;1.66E-04
336;2.00E-04;1.47E-04;1.68E-04
337;2.05E-04;1.50E-04;1.71E-04
338;2.08E-04;1.52E-04;1.74E-04
339;2.18E-04;1.57E-04;1.77E-04
340;2.18E-04;2.94E-05;1.78E-04
341;2.18E-04;1.67E-04;1.83E-04
342;2.18E-04;1.70E-04;1.85E-04
343;2.18E-04;6.48E-23;1.85E-04
344;2.18E-04;7.82E-49;1.85E-04
345;2.30E-04;1.73E-04;1.91E-04
346;2.30E-04;1.68E-32;1.92E-04
347;2.30E-04;1.79E-04;1.96E-04
348;2.30E-04;1.81E-04;1.99E-04
349;2.30E-04;1.86E-04;2.01E-04
350;2.67E-04;9.30E-32;2.02E-04
351;3.07E-04;1.86E-04;2.08E-04
352;3.07E-04;1.86E-04;2.11E-04
353;3.07E-04;1.93E-04;2.14E-04
354;4.05E-04;2.15E-37;2.16E-04
355;3.82E-04;1.95E-04;2.22E-04
356;3.82E-04;2.02E-04;2.29E-04
357;3.96E-04;1.26E-31;2.40E-04
358;4.19E-04;2.06E-04;2.56E-04
359;4.19E-04;1.51E-29;2.66E-04
360;4.57E-04;2.15E-04;2.91E-04
361;5.62E-04;2.05E-04;3.13E-04
362;6.47E-04;2.15E-04;3.33E-04
363;6.47E-04;2.26E-04;3.49E-04
364;8.33E-04;2.29E-04;3.66E-04
365;0.001114418;2.29E-04;3.87E-04
366;0.001114418;2.75E-04;4.16E-04
367;0.001387077;2.75E-04;4.51E-04
368;0.001387077;3.28E-04;4.81E-04
369;0.001925622;3.28E-04;5.53E-04
370;0.001925622;3.07E-42;5.89E-04
371;0.002170801;2.28E-21;6.91E-04
372;0.002170801;3.77E-04;7.71E-04
373;0.002170801;3.45E-04;8.43E-04
374;0.002170801;3.45E-04;9.26E-04
375;0.002482161;3.07E-42;0.001008064
376;0.002482161;3.07E-42;0.001096517
377;0.002482161;3.07E-42;0.001168204
378;0.002482161;5.46E-04;0.001287306
379;0.002482161;5.96E-04;0.001416218
380;0.002482161;1.25E-28;0.001462534
381;0.002482161;7.83E-04;0.001579996
382;0.002482161;4.00E-04;0.001664547
383;0.002482161;0.001056891;0.001780866
384;0.002482161;5.22E-04;0.001876379
385;0.002727471;0.001149979;0.001919813
386;0.002727471;8.53E-04;0.001951708
387;0.002727471;0.001007649;0.002012075
388;0.002727471;3.07E-42;0.002053818
389;0.002727471;0.001563178;0.002104826
390;0.002727471;3.98E-04;0.002113563
391;0.002996242;0.001563178;0.002181632
392;0.002996242;0.001563178;0.002211478
393;0.002996242;3.82E-31;0.002223331
394;0.002996242;3.07E-42;0.002239313
395;0.002996242;3.82E-31;0.002292255
396;0.002996242;0.002023092;0.002340865
397;0.002996242;0.001801966;0.002381981
398;0.002996242;0.002110882;0.002431652
399;0.002996242;0.002218506;0.002466809
400;0.002997502;0.001598739;0.002490333
401;0.003191187;0.002278897;0.002537057
402;0.003191187;2.20E-39;0.002509036
403;0.003191187;0.002066166;0.002597296
404;0.003191187;0.002066166;0.002626936
405;0.003191187;0.002197802;0.002685918
406;0.003191187;0.002310708;0.002716795
407;0.003494845;0.002338672;0.002771165
408;0.003613151;0.002463535;0.002827457
409;0.003613151;0.002516859;0.002865964
410;0.003641562;3.07E-42;0.002835616
411;0.003925001;5.86E-35;0.002872903
412;0.004044422;2.17E-05;0.002942899
413;0.004044422;0.00239085;0.003012184
414;0.004044422;0.00239085;0.003080183
415;0.004489737;0.002709444;0.003163739
416;0.00486821;0.002709444;0.003236906
417;0.00486821;0.002794869;0.003330531
418;0.00486821;9.88E-38;0.003365106
419;0.005069277;3.22E-29;0.003476617
420;0.005069277;0.002931665;0.003582823
421;0.005069277;3.07E-42;0.003614259
422;0.005069277;0.002534834;0.003716338
423;0.005646332;0.003031581;0.003881291
424;0.005646332;0.003031581;0.003973779
425;0.006099953;0.003031581;0.004101273
426;0.006099953;1.62E-34;0.004068416
427;0.006099953;3.07E-42;0.004222663
428;0.006229171;0.002601405;0.004500261
429;0.006229171;3.07E-42;0.004585975
430;0.006229171;3.07E-42;0.004692576
431;0.006930342;0.003750122;0.004934808
432;0.006930342;0.003952452;0.005019633
433;0.006930342;0.002840417;0.005085501
434;0.006930342;0.004026743;0.005256934
435;0.006930342;0.003173093;0.005350511
436;0.006930342;3.07E-42;0.005374905
437;0.006930342;0.004532399;0.005531151
438;0.006930342;1.70E-23;0.005585156
439;0.006930342;7.55E-18;0.005594821
440;0.00705435;3.41E-39;0.005581135
441;0.00705435;7.55E-18;0.005755398
442;0.00705435;1.81E-35;0.005736469
443;0.007127745;0.004402829;0.005906799
444;0.007127745;2.51E-39;0.005874914
445;0.007375971;0.002476997;0.006009932
446;0.007465335;4.78E-29;0.006076765
447;0.007700056;3.07E-42;0.006017352
448;0.007700056;3.07E-42;0.00605912
449;0.007727865;3.07E-42;0.006042899
450;0.007727865;0.003616123;0.006296871
451;0.007727865;0.003305616;0.006292334
452;0.007727865;2.88E-38;0.006242839
453;0.007727865;2.88E-38;0.00626828
454;0.007727865;4.96E-13;0.006442746
455;0.007727865;0.005020428;0.006603768
456;0.008786713;0.005756559;0.006735394
457;0.008786713;0.005756559;0.006752939
458;0.008786713;3.68E-34;0.006682742
459;0.008786713;0.00503648;0.006852799
460;0.008786713;0.005511206;0.006958788
461;0.008786713;0.005328531;0.007001762
462;0.008921012;0.004042234;0.007056441
463;0.008921012;0.005024822;0.007114788
464;0.008921012;0.005382526;0.007192962
465;0.008921012;9.86E-18;0.007158778
466;0.008921012;0.004491134;0.00731273
467;0.008921012;3.07E-42;0.007298127
468;0.008921012;0.006627694;0.007513429
469;0.008921012;0.006627694;0.007587191
470;0.008921012;0.005450559;0.00761848
471;0.008921012;3.21E-19;0.00760643
472;0.008921012;0.005638008;0.007747822
473;0.009108208;2.48E-35;0.007769615
474;0.009108208;3.07E-42;0.007628556
475;0.009108208;8.52E-20;0.007850211
476;0.009379297;0.005789707;0.007942331
477;0.009379297;0.00566278;0.007991236
478;0.009379297;3.57E-30;0.007935434
479;0.009379297;0.004975045;0.008052637
480;0.00970589;0.005466054;0.008125786
481;0.00970589;0.005894371;0.008141939
482;0.00970589;0.006246149;0.00812901
483;0.00970589;0.006597913;0.008216358
484;0.00970589;0.006236692;0.008256725
485;0.00970589;0.006236692;0.008255318
486;0.00970589;3.07E-42;0.008180105
487;0.00970589;0.005771803;0.008310502
488;0.00970589;0.005771803;0.008339427
489;0.00970589;0.006636818;0.008362409
490;0.00970589;0.007395811;0.008446882
491;0.00970589;3.07E-42;0.008427944
492;0.00970589;3.55E-25;0.008438555
493;0.00970589;0.006511575;0.008569046
494;0.00970589;1.76E-45;0.00835005
495;0.00970589;3.07E-42;0.00836766
496;0.00970589;3.07E-42;0.008451759
497;0.00970589;0.006913078;0.008623376
498;0.00970589;0.007731158;0.008674074
499;0.00970589;0.006982021;0.008697292
500;0.00970589;0.007563383;0.008766483
501;0.00970589;0.007202797;0.008769675
502;0.00970589;0.006958984;0.008735959
503;0.00970589;0.006958984;0.008821491
504;0.00970589;0.006175377;0.008870902
505;0.00970589;3.07E-42;0.00878224
506;0.00970589;3.07E-42;0.008764743
507;0.00970589;0.007853209;0.008843937
508;0.00970589;5.20E-24;0.008820154
509;0.00970589;3.07E-42;0.008781826
510;0.00970589;1.85E-27;0.008762923
511;0.00970589;0.007359715;0.008909669
512;0.00970589;0.007609891;0.008951965
513;0.00970589;0.007029659;0.008950339
514;0.00970589;3.07E-42;0.008900156
515;0.00970589;0.007813103;0.008988138
516;0.00970589;0.007898449;0.009016179
517;0.00970589;0.008234058;0.009047842
518;0.00970589;0.008038095;0.009033743
519;0.00970589;0.008038095;0.009035578
520;0.00970589;0.007570719;0.009061839
521;0.00970589;0.007673942;0.009067751
522;0.00970589;0.00753649;0.009036368
523;0.00970589;1.29E-34;0.008959179
524;0.00970589;0.005651826;0.009019696
525;0.00970589;0.005651826;0.009042086
526;0.00970589;3.85E-32;0.008946413
527;0.00970589;0.005826536;0.00904529
528;0.009641382;0.006950186;0.009060693
529;0.009641382;3.07E-42;0.008984403
530;0.009641382;0.008224473;0.009130521
531;0.009641382;0.00812277;0.009148013
532;0.009641382;0.007417095;0.009101313
533;0.009750651;0.007417095;0.009125084
534;0.009750651;0.008490957;0.009188651
535;0.009750651;0.007685018;0.009147554
536;0.009750651;3.07E-42;0.009096114
537;0.009750651;0.007171025;0.00916064
538;0.009750651;0.00834807;0.009182767
539;0.009980965;3.66E-27;0.009080864
540;0.009980965;1.88E-47;0.008919818
541;0.009980965;0.007691569;0.009161822
542;0.009980965;0.007289184;0.009154213
543;0.009980965;3.24E-37;0.009060487
544;0.009980965;0.007493783;0.009145916
545;0.009980965;0.00772631;0.009162608
546;0.009980965;0.007282327;0.009166809
547;0.009980965;3.07E-42;0.009080727
548;0.009980965;0.007147729;0.009156038
549;0.009980965;1.59E-20;0.009080588
550;0.009980965;1.59E-20;0.009014247
551;0.009980965;3.75E-34;0.009032075
552;0.009980965;0.00799635;0.009207197
553;0.009980965;3.07E-42;0.009019635
554;0.009980965;9.85E-32;0.008924397
555;0.009980965;3.07E-42;0.009049263
556;0.009980965;1.16E-38;0.009022762
557;0.009980965;1.16E-38;0.009129008
558;0.009980965;0.008175997;0.009218625
559;0.009980965;8.86E-26;0.009131054
560;0.009980965;0.008137617;0.009211964
561;0.009980965;0.008098192;0.009203428
562;0.009980965;0.007944868;0.009234476
563;0.009980965;0.007817835;0.009241989
564;0.009980965;0.007878274;0.009233771
565;0.009980965;0.007785311;0.009248669
566;0.009980965;0.008225394;0.0092625
567;0.009980965;0.008322786;0.009287534
568;0.009980965;3.07E-42;0.009215262
569;0.009980965;3.07E-42;0.009097847
570;0.009980965;0.007951865;0.009280968
571;0.009980965;0.007020001;0.009225278
572;0.009980965;3.07E-42;0.009193321
573;0.009980965;0.007047613;0.009227409
574;0.009980965;3.07E-42;0.009197828
575;0.009980965;3.07E-42;0.009196006
576;0.009980965;1.30E-30;0.009206453
577;0.009980965;1.30E-30;0.009104081
578;0.009980965;2.68E-25;0.00918471
579;0.009980965;0.007878632;0.009268783
580;0.009980965;0.00774633;0.00929227
581;0.009980965;0.007368713;0.009311347
582;0.009980965;3.07E-42;0.009222993
583;0.009980965;0.006836615;0.009236346
584;0.009980965;3.07E-42;0.009182056
585;0.009980965;3.07E-42;0.009205994
586;0.009980965;0.00818357;0.009339402
587;0.009980965;1.49E-21;0.009210054
588;0.009980965;0.008194534;0.009342514
589;0.009980965;3.07E-42;0.009245954
590;0.009980965;5.75E-52;0.009185974
591;0.009980965;3.07E-42;0.00928708
592;0.009980965;3.07E-42;0.009268389
593;0.009980965;3.07E-42;0.00925371
594;0.009980965;0.006586245;0.009379417
595;0.009980965;0.007894352;0.009373956
596;0.009980965;0.008430945;0.009433947
597;0.009980965;0.008500499;0.009450685
598;0.009980965;0.008105309;0.009433761
599;0.009980965;1.51E-15;0.009367397
600;0.009980965;4.71E-26;0.009299351
601;0.009980965;0.008401082;0.009439959
602;0.009980965;0.008401082;0.009436039
603;0.009980965;0.008354918;0.009429117
604;0.009980965;0.007967429;0.009417003
605;0.009980965;0.008021924;0.009449304
606;0.009980965;0.007911985;0.009429199
607;0.009980965;3.07E-42;0.009362233
608;0.009980965;0.00721582;0.00942167
609;0.009980965;0.008273154;0.009466924
610;0.009980965;6.89E-36;0.009376054
611;0.009980965;0.008445518;0.009482888
612;0.009980965;0.00760195;0.009481553
613;0.009980965;0.008041599;0.009486738
614;0.009980965;1.68E-56;0.009399071
615;0.009980965;3.07E-42;0.009411467
616;0.009980965;0.008019104;0.009485551
617;0.009980965;0.007442235;0.009459655
618;0.009980965;0.007003785;0.009452801
619;0.009980965;0.008233133;0.009505545
620;0.009980965;0.007640506;0.009497902
621;0.009980965;1.90E-12;0.009398718
622;0.009980965;0.008065284;0.009507894
623;0.009980965;3.07E-42;0.009404573
624;0.009980965;0.008236219;0.009493607
625;0.009980965;0.008236219;0.009513928
626;0.009980965;0.008018524;0.009502327
627;0.009980965;0.008257484;0.009557799
628;0.009980965;0.008257484;0.009544938
629;0.009980965;0.008290172;0.009544519
630;0.009980965;0.008609139;0.009561873
631;0.009980965;0.006973818;0.009547836
632;0.009980965;0.008506445;0.009562497
633;0.009980965;0.008609139;0.009551508
634;0.009980965;0.008647824;0.009556619
635;0.009980965;0.007673531;0.009523297
636;0.009980965;0.00785161;0.009524678
