Generation;Max;Min;Mean
382;0.003905642;1.27E-65;4.05E-05
383;0.003905642;9.16E-58;4.05E-05
384;1.42E-04;1.34E-55;1.42E-06
385;1.42E-04;5.35E-57;1.42E-06
386;1.42E-04;3.91E-57;1.42E-06
387;1.42E-04;1.68E-56;1.44E-06
388;1.42E-04;6.15E-60;1.44E-06
389;1.42E-04;1.13E-59;1.44E-06
390;1.42E-04;1.33E-54;1.42E-06
391;1.42E-04;3.06E-62;1.42E-06
392;1.42E-04;4.61E-51;1.42E-06
393;1.42E-04;4.75E-51;1.42E-06
394;1.42E-04;2.99E-67;1.42E-06
395;1.42E-04;1.61E-65;1.42E-06
396;1.42E-04;1.72E-60;1.42E-06
397;1.42E-04;1.29E-52;1.42E-06
398;1.42E-04;1.57E-55;1.42E-06
399;1.42E-04;3.12E-54;1.42E-06
400;1.42E-04;7.04E-72;1.42E-06
401;1.42E-04;9.42E-60;1.42E-06
402;3.16E-07;6.67E-57;3.69E-09
403;3.16E-07;4.22E-51;3.16E-09
404;7.21E-07;8.65E-65;1.22E-08
405;7.21E-07;4.21E-66;1.22E-08
406;7.21E-07;3.46E-66;1.04E-08
407;7.21E-07;3.56E-66;7.26E-09
408;7.21E-07;2.91E-70;7.24E-09
409;7.21E-07;3.03E-68;7.43E-09
410;7.21E-07;3.41E-52;7.43E-09
411;1.94E-08;3.72E-53;2.20E-10
412;9.05E-08;3.72E-53;1.13E-09
413;9.05E-08;1.03E-55;1.12E-09
414;9.05E-08;5.44E-62;1.24E-09
415;9.05E-08;1.65E-46;1.31E-09
416;9.05E-08;6.50E-68;1.12E-09
417;1.16E-08;8.15E-66;2.14E-10
418;1.37E-04;2.55E-66;1.37E-06
419;1.37E-04;7.53E-51;1.38E-06
420;1.04E-06;4.33E-62;1.07E-08
421;1.04E-06;1.33E-49;1.08E-08
422;1.04E-06;1.43E-72;1.05E-08
423;1.04E-06;1.08E-71;1.05E-08
424;1.04E-06;1.36E-58;1.05E-08
425;1.04E-06;4.92E-54;1.07E-08
426;1.64E-08;1.82E-70;1.67E-10
427;1.64E-08;4.21E-65;1.67E-10
428;3.32E-08;1.82E-62;3.83E-10
429;3.32E-08;1.20E-56;3.83E-10
430;3.32E-08;5.04E-57;3.84E-10
431;1.70E-08;6.41E-58;2.30E-10
432;1.70E-08;3.98E-56;2.38E-10
433;1.70E-08;3.25E-67;2.44E-10
434;1.70E-08;1.11E-67;2.44E-10
435;1.70E-08;4.11E-64;2.44E-10
436;1.70E-08;4.11E-64;2.71E-10
437;1.70E-08;4.72E-61;2.70E-10
438;5.05E-09;5.92E-54;5.87E-11
439;7.46E-11;8.37E-64;1.05E-12
440;8.69E-10;2.82E-62;9.73E-12
441;1.64E-05;1.06E-60;1.64E-07
442;1.64E-05;2.83E-54;1.64E-07
443;1.64E-05;1.73E-53;1.64E-07
444;1.64E-05;8.65E-53;1.64E-07
445;1.64E-05;8.79E-68;1.64E-07
446;1.64E-05;1.08E-58;1.73E-07
447;1.64E-05;8.13E-76;1.64E-07
448;1.64E-05;3.46E-72;1.64E-07
449;1.64E-05;3.46E-72;1.64E-07
450;8.69E-10;6.13E-58;9.96E-12
451;8.69E-10;1.57E-62;1.15E-11
452;8.69E-10;4.47E-55;1.46E-11
453;8.69E-10;4.47E-55;1.46E-11
454;2.67E-09;8.38E-56;4.70E-11
455;1.57E-07;3.10E-56;1.59E-09
456;1.57E-07;2.70E-61;1.89E-09
457;1.57E-07;5.60E-60;1.91E-09
458;2.89E-08;1.49E-60;3.30E-10
459;2.89E-08;4.32E-63;3.02E-10
460;2.89E-08;4.61E-62;3.02E-10
461;2.89E-08;6.17E-62;2.96E-10
462;2.89E-08;7.47E-58;2.93E-10
463;2.89E-08;3.66E-60;2.93E-10
464;3.00E-07;5.29E-68;3.30E-09
465;3.00E-07;6.62E-56;3.60E-09
466;3.00E-07;9.35E-68;3.60E-09
467;3.00E-07;2.46E-62;3.30E-09
468;3.00E-07;2.09E-77;3.01E-09
469;3.00E-07;4.63E-51;3.02E-09
470;1.02E-08;2.69E-56;1.07E-10
471;4.73E-10;5.69E-57;8.27E-12
472;4.73E-10;8.88E-60;8.79E-12
473;5.09E-07;8.73E-55;5.86E-09
474;5.09E-07;1.38E-49;5.86E-09
475;1.08E-06;6.11E-66;1.16E-08
476;1.08E-06;2.09E-71;1.16E-08
477;1.08E-06;3.73E-71;1.09E-08
478;1.08E-06;4.47E-52;1.17E-08
479;1.08E-06;1.57E-65;1.16E-08
480;4.98E-08;3.93E-68;8.82E-10
481;2.16E-07;4.91E-64;3.06E-09
482;2.16E-07;3.89E-49;2.68E-09
483;4.98E-08;3.93E-56;5.51E-10
484;5.14E-08;1.80E-50;1.18E-09
485;5.14E-08;1.20E-56;1.18E-09
486;5.14E-08;4.19E-61;1.18E-09
487;5.14E-08;2.06E-56;1.16E-09
488;5.14E-08;5.37E-62;1.12E-09
489;5.14E-08;1.12E-74;1.12E-09
490;5.14E-08;1.28E-55;6.26E-10
491;2.21E-07;1.61E-54;2.83E-09
492;2.21E-07;6.78E-61;2.84E-09
493;2.21E-07;1.11E-56;2.84E-09
494;2.21E-07;8.36E-56;2.84E-09
495;2.21E-07;1.36E-54;4.05E-09
496;2.21E-07;1.66E-50;4.05E-09
497;6.69E-07;6.89E-65;9.52E-09
498;6.69E-07;1.32E-59;9.52E-09
499;6.69E-07;2.12E-60;8.94E-09
500;6.69E-07;8.73E-56;7.27E-09
501;6.69E-07;9.45E-64;6.74E-09
502;2.79E-06;1.57E-58;2.80E-08
503;2.79E-06;2.36E-63;2.80E-08
504;2.79E-06;2.19E-64;2.80E-08
505;2.47E-09;1.87E-63;3.30E-11
506;2.47E-09;5.00E-56;4.53E-11
507;7.38E-09;2.12E-68;1.19E-10
508;4.75E-07;1.39E-56;4.83E-09
509;4.75E-07;4.32E-60;4.83E-09
510;3.93E-09;4.52E-56;7.94E-11
511;3.93E-09;7.26E-73;8.00E-11
512;3.93E-09;2.85E-64;8.00E-11
513;5.82E-07;2.58E-61;5.90E-09
514;3.73E-08;6.13E-57;7.99E-10
515;3.45E-08;1.20E-62;4.28E-10
516;4.96E-08;2.67E-65;1.40E-09
517;4.96E-08;1.31E-54;1.44E-09
518;4.96E-08;7.45E-63;1.08E-09
519;1.37E-04;3.29E-68;1.37E-06
520;1.37E-04;3.52E-65;1.37E-06
521;1.37E-04;9.81E-63;1.37E-06
522;1.37E-04;9.81E-63;1.38E-06
523;1.37E-04;1.84E-64;1.38E-06
524;1.37E-04;1.60E-54;1.38E-06
525;1.37E-04;6.81E-64;1.38E-06
526;1.37E-04;1.41E-49;1.38E-06
527;1.37E-04;1.23E-65;1.38E-06
528;1.37E-04;1.07E-60;1.38E-06
529;1.37E-04;5.61E-66;1.38E-06
530;1.37E-04;1.05E-60;1.38E-06
531;1.37E-04;1.64E-57;1.38E-06
532;1.37E-04;1.06E-51;1.38E-06
533;3.63E-07;4.10E-65;5.61E-09
534;3.63E-07;7.13E-59;5.60E-09
535;3.63E-07;1.85E-53;5.54E-09
536;3.63E-07;1.06E-64;3.63E-09
537;3.63E-07;8.14E-62;3.63E-09
538;3.63E-07;4.51E-72;3.63E-09
539;2.70E-07;4.43E-59;2.76E-09
540;2.70E-07;1.27E-59;2.71E-09
541;2.70E-07;6.12E-49;2.71E-09
542;4.37E-07;9.08E-56;4.37E-09
543;6.81E-11;4.27E-62;1.34E-12
544;2.52E-10;1.13E-55;4.29E-12
545;2.52E-10;1.79E-71;4.86E-12
546;8.78E-07;5.98E-52;8.78E-09
547;8.78E-07;9.42E-65;8.78E-09
548;2.52E-10;6.72E-61;3.15E-12
549;2.52E-10;2.16E-58;2.95E-12
550;1.57E-08;2.44E-51;1.60E-10
551;1.57E-08;5.62E-57;1.68E-10
552;1.57E-08;3.06E-49;1.69E-10
553;1.60E-05;8.76E-80;1.60E-07
554;1.60E-05;3.14E-64;1.60E-07
555;1.60E-05;1.10E-57;1.60E-07
556;1.60E-05;7.52E-54;1.60E-07
557;1.60E-05;7.52E-54;1.60E-07
558;1.60E-05;6.74E-55;1.60E-07
559;1.60E-05;6.74E-55;1.60E-07
560;1.60E-05;1.09E-61;1.61E-07
561;8.47E-08;2.57E-66;8.88E-10
562;8.47E-08;2.70E-70;9.41E-10
563;1.25E-07;5.80E-54;1.34E-09
564;1.25E-07;3.04E-53;1.30E-09
565;6.28E-05;8.61E-52;6.29E-07
566;6.28E-05;8.09E-65;6.29E-07
567;6.28E-05;3.28E-56;9.93E-07
568;6.28E-05;1.31E-50;9.95E-07
569;3.65E-05;5.75E-56;3.65E-07
570;3.65E-05;5.75E-56;3.65E-07
571;3.65E-05;1.91E-53;3.65E-07
572;3.65E-05;1.45E-55;3.65E-07
573;3.65E-05;1.80E-61;3.65E-07
574;3.65E-05;8.07E-67;3.65E-07
575;3.65E-05;2.28E-55;3.65E-07
576;3.65E-05;2.61E-59;3.65E-07
577;3.65E-05;9.96E-51;3.65E-07
578;3.65E-05;2.50E-59;3.82E-07
579;3.65E-05;7.65E-54;4.84E-07
580;3.65E-05;5.86E-65;4.84E-07
581;3.65E-05;1.02E-56;4.83E-07
582;1.17E-05;5.42E-64;1.19E-07
583;1.17E-05;1.16E-73;1.20E-07
584;1.78E-07;2.31E-58;4.20E-09
585;3.83E-07;2.57E-57;8.03E-09
586;3.83E-07;3.60E-47;7.07E-09
587;3.83E-07;2.57E-62;6.15E-09
588;5.66E-05;1.98E-61;5.72E-07
589;3.83E-07;2.76E-76;4.71E-09
590;3.83E-07;6.21E-55;4.55E-09
591;3.83E-07;5.27E-63;4.55E-09
592;3.83E-07;4.55E-63;4.33E-09
593;3.83E-07;4.86E-50;4.13E-09
594;3.83E-07;3.95E-61;4.13E-09
595;2.85E-06;3.97E-67;3.26E-08
596;3.83E-07;1.24E-47;4.09E-09
597;1.71E-08;6.82E-57;2.57E-10
598;1.71E-08;3.72E-62;2.57E-10
599;1.71E-08;1.83E-56;2.57E-10
600;2.22E-07;8.40E-65;2.30E-09
601;2.22E-07;1.33E-51;2.30E-09
602;7.28E-07;6.37E-68;9.58E-09
603;7.28E-07;5.33E-46;8.11E-09
604;7.28E-07;9.62E-65;1.19E-08
605;7.28E-07;1.47E-72;1.19E-08
606;1.78E-04;4.70E-53;1.79E-06
