138; 9.093315549607944E-9; 2.15227403237112E-58; 1.8636520030474502E-10
139; 9.093315549607944E-9; 1.8034230077351097E-51; 1.805659229440701E-10
140; 9.093315549607944E-9; 2.3416179350309876E-58; 2.3903374063863013E-10
141; 9.093315549607944E-9; 5.7910935931067084E-70; 1.7859696486974734E-10
142; 0.0010414005976323276; 1.0900708020182114E-51; 1.0414089660133709E-5
143; 7.910557363326E-8; 6.738773582606713E-52; 8.782303924222601E-10
144; 7.910557363326E-8; 1.9078865851265436E-59; 8.764457469929429E-10
145; 7.910557363326E-8; 2.925720637344651E-56; 8.748220076098253E-10
146; 1.5684365063814858E-6; 5.1027313879009105E-48; 1.655918471427668E-8
147; 1.5684365063814858E-6; 1.6123352432105382E-58; 1.6559187335501554E-8
148; 1.7074139777361097E-10; 1.206310235777427E-74; 1.7586985706112193E-12
149; 1.7074139777361097E-10; 5.756607828207648E-63; 2.1197660992549673E-12
150; 1.0874368349064678E-9; 1.8399174779795788E-53; 2.0944492904570602E-11
151; 1.0874368349064678E-9; 1.1747138331660121E-59; 2.0951616505057827E-11
152; 1.0874368349064678E-9; 2.521210252856569E-61; 1.4639141305978153E-11
153; 1.0874368349064678E-9; 2.1718308270683078E-57; 1.4438918471796673E-11
154; 1.0874368349064678E-9; 1.685017537492144E-62; 2.2259797906084552E-11
155; 8.126191474689427E-9; 4.592276188789244E-59; 1.0354514429759842E-10
156; 8.126191474689427E-9; 2.399748058406873E-66; 1.0304228470422962E-10
157; 8.126191474689427E-9; 4.0164002426491476E-66; 1.0134471604517633E-10
158; 2.388532100748777E-9; 1.8570815825398635E-60; 4.408275765831657E-11
159; 1.9310075199764614E-8; 8.499840670113706E-61; 2.3724418795319115E-10
160; 1.9310075199764614E-8; 1.9303480756274032E-48; 2.1333492139642263E-10
161; 1.9310075199764614E-8; 1.8730767556301917E-56; 2.2306641500854492E-10
162; 3.9108257029683564E-4; 6.247633361752516E-63; 3.910985000901985E-6
163; 3.9108257029683564E-4; 1.695436852558439E-72; 3.911013686501215E-6
164; 3.9108257029683564E-4; 2.4189587920499524E-71; 3.910901812987478E-6
165; 3.9108257029683564E-4; 1.0533141319874829E-51; 3.910890147906358E-6
166; 1.6075309832692864E-8; 1.3556652844066724E-60; 2.249687736398687E-10
167; 1.6075309832692864E-8; 1.1488571867316677E-66; 2.2494987560064332E-10
168; 1.2718928316583023E-6; 1.5855287423344305E-63; 1.2887146966993548E-8
169; 1.2718928316583023E-6; 8.711130627789252E-53; 1.2886976008989885E-8
170; 1.2718928316583023E-6; 6.12613600670982E-56; 1.2918841180450027E-8
171; 1.2718928316583023E-6; 2.4379499992352946E-59; 1.2918526466516294E-8
172; 1.2718928316583023E-6; 2.3922058614625127E-58; 1.3031797182569283E-8
173; 1.2718928316583023E-6; 8.785578316845665E-76; 1.3060154643372911E-8
174; 1.2718928316583023E-6; 2.564553179198469E-71; 1.3064079891377318E-8
175; 1.2718928316583023E-6; 7.778969452742796E-47; 1.3052020464548061E-8
176; 1.2718928316583023E-6; 8.934388587638931E-56; 1.298202987239687E-8
177; 1.2718928316583023E-6; 1.9354240513603485E-82; 1.29830690803175E-8
178; 1.2718928316583023E-6; 1.1371995126892324E-66; 1.2839782654596397E-8
179; 5.4926255568864545E-8; 1.2144255840375308E-50; 6.709630067294981E-10
180; 5.4926255568864545E-8; 6.908995863737561E-50; 6.927777441516925E-10
181; 5.4926255568864545E-8; 5.283765669723572E-49; 6.983479894794071E-10
182; 1.6438831597476698E-4; 6.242159771595292E-65; 1.6445815069393036E-6
183; 1.6438831597476698E-4; 3.1181161459934844E-62; 1.6444408363970636E-6
184; 1.6438831597476698E-4; 3.382655494329832E-67; 1.6462308963843946E-6
185; 1.6438831597476698E-4; 2.578839917265061E-65; 1.6463471043189964E-6
186; 1.6438831597476698E-4; 8.057111395105138E-63; 1.726838950693359E-6
187; 1.6438831597476698E-4; 1.6005913103456727E-52; 1.7244988049635587E-6
188; 8.049176692609839E-6; 5.491602342982899E-70; 8.061572618826024E-8
189; 1.1616179575604596E-8; 5.491602342982899E-70; 1.229731040502693E-10
190; 1.1616179575604596E-8; 6.9952183529044015E-71; 1.228981592494304E-10
191; 5.589401616286856E-10; 1.2455144382180078E-68; 5.888131242832195E-12
192; 5.589401616286856E-10; 3.405232120462203E-52; 1.0869134163133975E-11
193; 5.589401616286856E-10; 1.7572220585354942E-70; 1.0496749342279028E-11
194; 5.589401616286856E-10; 1.556523179194984E-61; 1.3530679920192496E-11
195; 5.431983063677311E-7; 8.335877162321676E-62; 5.922908764785512E-9
196; 5.431983063677311E-7; 1.3975745400141109E-56; 6.446272558004745E-9
197; 5.431983063677311E-7; 1.3975745400141109E-56; 5.9584379030711406E-9
198; 1.0782960549695698E-6; 1.1015743983122794E-58; 1.6676485024712404E-8
199; 1.0782960549695698E-6; 1.074741757290439E-68; 1.6236426082606406E-8
200; 5.431983063677311E-7; 8.678624730287479E-73; 5.514351295867922E-9
201; 7.926220763378407E-9; 1.3964240087056132E-59; 9.851820233055126E-11
202; 6.823713897768975E-7; 1.241015248480958E-62; 6.843243756715924E-9
203; 6.823713897768975E-7; 2.813097672401082E-59; 6.843567210349181E-9
204; 6.823713897768975E-7; 6.019547812706043E-45; 6.843555125838222E-9
205; 6.823713897768975E-7; 1.9702096036947237E-73; 6.843564834602539E-9
206; 1.6086688085490854E-9; 1.808506082589684E-55; 1.6491519305044216E-11
207; 1.6086688085490854E-9; 8.870163346681193E-76; 2.2216061339939427E-11
208; 1.6086688085490854E-9; 6.846978390685636E-66; 2.1883014453829048E-11
209; 8.797609793415151E-11; 1.542283648559538E-63; 9.30319343644554E-13
210; 2.6269592352990957E-10; 5.217710703379348E-80; 3.5562236587559532E-12
211; 9.358374180284477E-10; 1.8045734857315798E-88; 1.5185062168466638E-11
212; 1.6627068226188921E-9; 2.7699083926430706E-67; 2.255605130696123E-11
213; 1.6627068226188921E-9; 2.7699083926430706E-67; 2.1674952051934952E-11
214; 1.3423754575107798E-6; 1.6190035376184897E-57; 1.3551480978593305E-8
215; 1.3423754575107798E-6; 1.4022131915450184E-74; 1.3552294389818819E-8
216; 1.3423754575107798E-6; 4.329561216549851E-62; 1.3554615617282885E-8
217; 1.3423754575107798E-6; 3.0696124869641213E-74; 1.4228984015802241E-8
218; 6.744159542819946E-8; 5.444862446738203E-71; 8.043735368921823E-10
219; 6.744159542819946E-8; 9.181530887443611E-61; 8.778480187044584E-10
220; 6.744159542819946E-8; 3.6980752198738363E-57; 8.617095847601918E-10
221; 6.744159542819946E-8; 4.771911690815178E-75; 9.382964410058434E-10
222; 3.1460485212899116E-6; 6.651096494748568E-68; 3.239697249303753E-8
223; 3.1460485212899116E-6; 2.617620250379201E-65; 3.1753713793989116E-8
224; 3.1460485212899116E-6; 1.1339409304884138E-60; 3.175721128108161E-8
225; 0.004134145784696586; 5.564356394751465E-72; 4.1374601688536106E-5
226; 0.004134145784696586; 8.101670161138397E-67; 4.137458024649475E-5
227; 0.004134145784696586; 1.481094742761966E-60; 4.13746992931835E-5
228; 0.004134145784696586; 4.1084608352385255E-69; 4.1343598567343274E-5
229; 0.004134145784696586; 5.947503947262262E-56; 4.134357731155688E-5
230; 0.004134145784696586; 1.3008620657256405E-69; 4.134317206392169E-5
231; 0.004134145784696586; 3.801131376319905E-47; 4.134324977275507E-5
232; 0.004134145784696586; 5.272081546472665E-66; 4.1350806661669375E-5
233; 8.494717591447318E-6; 4.643425363355446E-61; 9.421564610383744E-8
234; 8.494717591447318E-6; 4.643425363355446E-61; 9.451356522406942E-8
235; 8.494717591447318E-6; 4.643425363355446E-61; 9.256918146317533E-8
236; 8.494717591447318E-6; 6.566526213856882E-67; 9.227292811613769E-8
237; 3.0398329591144795E-5; 4.7385346531774795E-54; 4.207254548207551E-7
238; 8.494717591447318E-6; 1.7567719034266215E-55; 1.167421589066035E-7
239; 8.494717591447318E-6; 1.3121142217378948E-63; 8.662604789384943E-8
240; 1.5636932982445416E-7; 1.1106159727527182E-67; 1.6785281870025632E-9
241; 1.5636932982445416E-7; 3.9096381177058933E-50; 2.0935986306244082E-9
242; 4.150703040959665E-8; 2.8643800515836178E-61; 8.334563785300751E-10
243; 1.8239900199551964E-8; 5.3797582197414776E-61; 5.957684990804239E-10
244; 1.8239900199551964E-8; 4.845721936420309E-53; 3.704222731294572E-10
245; 1.8239900199551964E-8; 1.4145520455520728E-62; 3.629444016999762E-10
246; 1.8239900199551964E-8; 4.574853754227896E-60; 3.751603869101005E-10
247; 1.8239900199551964E-8; 2.264757866307691E-62; 3.8837728529112607E-10
248; 1.8239900199551964E-8; 1.5327631835363939E-71; 3.064809988624009E-10
249; 1.1768587838218136E-6; 1.2576444156398124E-60; 1.1967380921376929E-8
250; 1.1768587838218136E-6; 8.350077772860202E-56; 1.1972011528575722E-8
251; 1.1768587838218136E-6; 6.670918601555172E-70; 1.1957919178823835E-8
252; 1.1768587838218136E-6; 2.673337250586764E-76; 1.1775522420747262E-8
253; 1.1768587838218136E-6; 1.0431960608047889E-63; 1.1776291062284434E-8
254; 3.988178892812383E-10; 5.2590521648399926E-58; 8.217719462360092E-12
255; 8.179742495548273E-9; 1.210707258845051E-64; 9.866147559374366E-11
256; 8.179742495548273E-9; 1.464078662556771E-53; 1.1460393020209561E-10
257; 6.099206933815639E-6; 1.4678547126142163E-58; 6.129506987511331E-8
258; 1.8497659235229892E-8; 3.1126746280917445E-51; 3.029999210166429E-10
259; 1.3614859985148364E-7; 1.2732579940736502E-56; 1.6645778363156916E-9
260; 1.3614859985148364E-7; 9.047375739991584E-60; 1.517361626064416E-9
261; 1.3614859985148364E-7; 5.9705925157025866E-62; 1.5034614802495154E-9
262; 1.3614859985148364E-7; 6.225338611436774E-65; 1.5029529805523888E-9
263; 1.3614859985148364E-7; 9.966618509469755E-73; 1.4158769420714202E-9
264; 4.7226249375154795E-9; 4.6955376940891634E-61; 7.465620426033577E-11
265; 1.9648972140450165E-9; 8.299734061821423E-52; 2.7413879425441496E-11
266; 1.9648972140450165E-9; 1.6894525585409602E-62; 2.1171374438454442E-11
267; 1.9648972140450165E-9; 1.2701133802269962E-49; 3.984198317458831E-11
268; 2.5711163047305795E-9; 6.30170808063046E-56; 4.642997476040147E-11
269; 2.5711163047305795E-9; 3.207816067270942E-62; 4.6444463083905545E-11
270; 3.349564947282639E-8; 1.3417360050990142E-65; 3.8090118669374547E-10
271; 2.5711163047305795E-9; 7.658728460889662E-58; 4.6072155958122895E-11
272; 9.431036108528591E-8; 1.2387942894632082E-73; 9.890413240360543E-10
273; 8.120035439707103E-7; 6.668996309284833E-54; 8.440742380978305E-9
274; 8.120035439707103E-7; 1.4969166229979227E-57; 8.441251784774613E-9
275; 8.120035439707103E-7; 5.075567348279881E-56; 8.658400429495544E-9
276; 8.120035439707103E-7; 1.802262540571939E-72; 8.480138312626391E-9
277; 2.9427546229922228E-8; 1.285400540499855E-67; 3.5198895185827533E-10
278; 2.9427546229922228E-8; 2.0218183204402368E-55; 3.5195678832265263E-10
279; 1.1728492839318442E-7; 1.2343816768857095E-60; 1.2299810435578955E-9
280; 1.1728492839318442E-7; 1.1419630132538416E-66; 1.2300933189417272E-9
281; 1.1728492839318442E-7; 2.723135390142938E-51; 1.2298765571574878E-9
282; 1.1728492839318442E-7; 6.381751476356313E-79; 1.6558601277383774E-9
283; 1.1728492839318442E-7; 1.4260362957504611E-58; 1.6551345713727643E-9
284; 3.1985341652657174E-8; 4.158916311520776E-60; 4.2589915634694385E-10
285; 6.60291692044704E-8; 4.293444575298227E-65; 1.0855788440552535E-9
286; 6.60291692044704E-8; 5.5427552186261615E-68; 1.1007918162539227E-9
287; 1.4911595638170287E-5; 8.463939703841088E-56; 1.509159300890187E-7
288; 1.4911595638170287E-5; 2.0980683782150257E-61; 1.502556484404539E-7
289; 1.4911595638170287E-5; 2.864972350941762E-50; 1.4993584943147991E-7
290; 1.4911595638170287E-5; 2.9738567389266287E-56; 1.4995589501986794E-7
291; 1.4911595638170287E-5; 3.628903628176654E-57; 1.4921122253988875E-7
292; 1.4911595638170287E-5; 4.253254981725454E-63; 1.4917039292555E-7
293; 1.4911595638170287E-5; 1.4012327183468307E-53; 1.4917047804523595E-7
294; 1.4911595638170287E-5; 2.4922831229514515E-61; 1.4916782813171845E-7
295; 1.9694960904438118E-9; 1.4012327183468307E-53; 1.992205405806761E-11
296; 1.9694960904438118E-9; 7.98125215103117E-65; 2.6708238997084035E-11
297; 1.9694960904438118E-9; 2.2576406702989343E-58; 2.8129238479005905E-11
298; 1.9694960904438118E-9; 1.283049837365164E-56; 3.034695990120364E-11
299; 2.99546872477365E-7; 2.7667826734463362E-64; 3.0491459972446373E-9
300; 2.99546872477365E-7; 2.7667826734463362E-64; 3.0077332774713825E-9
301; 2.99546872477365E-7; 2.7667826734463362E-64; 3.0061662856964617E-9
302; 4.6456677437057913E-10; 2.40382790577581E-68; 8.598826482643718E-12
303; 4.6456677437057913E-10; 6.8336788814539605E-68; 8.596867768375296E-12
304; 3.420413108761268E-5; 1.743193672136445E-62; 3.4204619344720563E-7
305; 3.420413108761268E-5; 1.7538815017567772E-55; 3.420429697828503E-7
306; 3.420413108761268E-5; 7.784041616515219E-62; 3.420420961953553E-7
307; 3.420413108761268E-5; 6.122002233670563E-57; 3.420420893372903E-7
308; 3.420413108761268E-5; 2.0151717408362516E-45; 3.4214371839976753E-7
309; 3.420413108761268E-5; 7.565065148377157E-68; 3.548196797172511E-7
310; 3.420413108761268E-5; 3.683763319429096E-60; 3.9210072617999864E-7
311; 3.420413108761268E-5; 4.875933472816558E-61; 3.9210086910921595E-7
312; 3.420413108761268E-5; 6.758537109671446E-61; 3.921000884052356E-7
313; 3.7281060162093244E-6; 1.1266992132243052E-67; 6.929529325258651E-8
314; 3.7281060162093244E-6; 1.4051375789024972E-55; 6.932729837798052E-8
315; 3.7281060162093244E-6; 1.0122094259708939E-66; 6.925114790376473E-8
316; 8.173820399697937E-6; 3.081644400397022E-67; 1.509716739132062E-7
317; 8.173820399697937E-6; 3.081644400397022E-67; 9.564097438591067E-8
318; 8.173820399697937E-6; 2.9317007579997047E-64; 9.562243539936272E-8
319; 8.173820399697937E-6; 2.92675991965098E-60; 9.529481897270607E-8
320; 8.173820399697937E-6; 2.3304462227760596E-62; 9.53001951350939E-8
321; 8.173820399697937E-6; 1.2859438955146557E-66; 8.264479281462282E-8
322; 8.173820399697937E-6; 6.577599029823111E-56; 8.264480467945298E-8
323; 8.173820399697937E-6; 6.577599029823111E-56; 8.26799998225789E-8
324; 8.173820399697937E-6; 3.1873209315242447E-63; 8.177985896596083E-8
325; 3.2149736067220895E-9; 2.2659397233664136E-56; 5.807499118823691E-11
326; 1.516659887709836E-9; 8.906734568670391E-55; 2.2698458889968376E-11
327; 6.209847531560957E-10; 1.4956710850047342E-57; 7.54327038496452E-12
328; 3.69896014536135E-7; 1.2647123464791148E-57; 3.707136284924518E-9
329; 3.279323335972672E-9; 3.5577818566334604E-60; 4.004369126188515E-11
330; 2.4000515025261155E-8; 4.236968355456281E-69; 2.73894200795772E-10
331; 2.4000515025261155E-8; 1.8365315151256307E-62; 2.7385965013547803E-10
332; 2.4000515025261155E-8; 4.796240727175451E-56; 2.7386012949589513E-10
333; 2.4000515025261155E-8; 2.3874796037343323E-67; 2.4282354905403024E-10
334; 1.4614608810279575E-8; 6.634343146738101E-51; 1.4898581151210962E-10
335; 1.4614608810279575E-8; 1.599777381119415E-57; 1.929108312130622E-10
336; 1.4614608810279575E-8; 1.794610428461627E-61; 1.7903946197741373E-10
337; 1.4614608810279575E-8; 2.2412628779727775E-54; 1.79330886904526E-10
338; 1.4614608810279575E-8; 5.9222313918824637E-64; 1.81622817497778E-10
339; 1.4614608810279575E-8; 3.237407025311366E-60; 1.7885260236006E-10
340; 1.4614608810279575E-8; 9.433681063388471E-57; 1.7693684958643843E-10
341; 1.4614608810279575E-8; 2.8220924146588826E-54; 1.804841486435197E-10
342; 1.4614608810279575E-8; 1.0445322155471417E-44; 1.8048393106841454E-10
343; 2.0955491737561487E-7; 4.2893636679481605E-64; 2.274139303371846E-9
344; 1.4614608810279575E-8; 5.106526350570272E-58; 2.537234896415342E-10
345; 1.4614608810279575E-8; 4.7405049186379665E-54; 2.5637081322834376E-10
346; 1.4614608810279575E-8; 1.562310327529355E-50; 2.5655921332950054E-10
347; 1.4810219863589095E-8; 4.7444409635089574E-57; 4.0468495868815567E-10
348; 1.4614608810279575E-8; 8.952527811556295E-55; 2.565633384403114E-10
349; 5.277325488179494E-7; 7.245394158615146E-59; 5.533680377287211E-9
350; 5.277325488179494E-7; 7.245394158615146E-59; 5.518028653832258E-9
351; 5.277325488179494E-7; 2.3778975496534217E-57; 5.502353300015045E-9
352; 5.277325488179494E-7; 2.786076246218501E-63; 5.456858354630942E-9
353; 5.277325488179494E-7; 7.505610048158937E-58; 5.456857991894348E-9
354; 5.277325488179494E-7; 2.8296293384227513E-53; 5.533764428296365E-9
