Generation;Max;Min;Mean
109;8.176686359;4.363479638;6.739530329
110;8.214310555;4.720383006;6.943464088
111;8.484358617;4.08930665;7.012013744
112;8.484358617;5.399837124;7.065740131
113;8.58400037;3.852982166;7.007757361
114;8.484358617;3.676918538;7.091888515
115;8.484358617;5.077650452;7.243802559
116;8.646865823;5.744583942;7.394764359
117;8.61348191;4.889788511;7.36475892
118;8.671289712;5.409319386;7.388241666
119;8.669403964;4.964453873;7.49607308
120;9.097194201;5.502746043;7.625635928
121;9.097194201;5.918466822;7.635643443
122;8.739258583;5.435412883;7.709499696
123;8.778903972;5.116175894;7.66782433
124;8.875197872;6.370768477;7.757104491
125;8.875197872;6.73535321;7.879618398
126;9.05280277;6.794809397;7.964611957
127;9.028310857;6.172355409;7.994478634
128;8.875197872;5.80662757;8.084250181
129;8.936690697;5.75541591;8.156226878
130;9.105726049;7.142329352;8.263302756
131;9.257026521;6.430242006;8.388998108
132;9.326464379;7.214678596;8.515445261
133;9.335601558;7.303872163;8.534803099
134;9.335601558;7.446069365;8.586091047
135;9.377628736;7.728267392;8.63326433
136;9.377628736;7.39790286;8.685094393
137;9.379690785;7.818422639;8.768181679
138;9.379690785;7.299922466;8.750329097
139;9.528027808;7.934226552;8.839141319
140;9.443248834;7.948029466;8.919503161
141;9.443248834;8.047548581;8.961559167
142;9.443248834;7.930422405;8.902198901
143;9.443248834;8.250109897;8.955411163
144;9.443248834;7.99533151;8.961597984
145;9.466725647;8.276473638;8.969604467
146;9.466725647;8.276473638;9.035608941
147;9.466725647;8.140742483;9.032971137
148;9.70454074;8.270161505;9.090842019
149;9.70454074;8.61504713;9.114874268
150;9.70454074;8.338029725;9.126004418
151;9.492603455;8.207198626;9.123683254
152;9.61846022;8.494358431;9.148160088
153;9.61846022;8.4719214;9.175956725
154;9.61846022;8.515555378;9.19852053
155;9.61846022;8.689952289;9.214697669
156;9.715939168;8.624749751;9.223818528
157;9.715939168;8.492308013;9.258821839
158;9.715939168;8.718302256;9.292611852
159;9.715939168;8.873726918;9.312314998
160;9.715939168;8.885482584;9.331593115
161;9.715939168;8.709724576;9.326039594
162;9.715939168;8.709724576;9.343684266
163;9.715939168;8.295547446;9.388897118
164;9.75164881;9.065012473;9.404501355
165;9.75164881;8.908523218;9.432083122
166;9.75164881;9.029079717;9.443831891
167;9.75164881;8.87958303;9.427429374
168;9.75164881;9.147679358;9.457873604
169;9.711924808;9.045267334;9.4517065
170;9.69987035;9.05587768;9.46716476
171;9.71115629;9.113998162;9.505209113
172;9.716976288;9.11101678;9.533613933
173;9.752281177;9.108924133;9.547226011
174;9.752281177;8.992839075;9.533143834
175;9.74133076;9.087649225;9.542850523
176;9.730568016;9.250219564;9.569083999
177;9.731340467;9.001023476;9.565830023
178;9.837210311;9.121799621;9.586324799
179;9.837210311;9.203523992;9.609576594
180;9.803499542;9.405370971;9.621149499
181;9.830005053;9.407389887;9.648009801
182;9.830005053;9.303439818;9.661512038
183;9.830005053;9.229349469;9.667222952
184;9.822078733;9.50263247;9.684210556
185;9.838022108;9.393193004;9.681717385
186;9.838022108;9.42853038;9.682514871
187;9.838022108;9.447023351;9.698830362
