Generation;Max;Min;Mean
310;9.157396446;7.295785206;8.356808766
311;9.157396446;5.718662372;8.336760699
312;9.157396446;7.027271321;8.381760971
313;9.157396446;6.700842641;8.364218616
314;9.157396446;6.700842641;8.330762624
315;9.157396446;6.700842641;8.344112682
316;9.157396446;6.810467808;8.34860678
317;9.157396446;7.034757077;8.386557661
318;9.157396446;6.010582945;8.347985571
319;9.157396446;6.053076109;8.317681117
320;9.157396446;4.954475118;8.311781596
321;9.157396446;5.79960026;8.34592333
322;9.157396446;6.029573901;8.340503028
323;9.157396446;6.350204842;8.337551603
324;9.157396446;7.305962849;8.400368837
325;9.157396446;6.420442888;8.359633511
326;9.157396446;6.761159592;8.370408075
327;9.157396446;6.914725283;8.377605339
328;9.157396446;6.615273501;8.392917526
329;9.157396446;6.120596701;8.366969553
330;9.157396446;6.120596701;8.39128791
331;9.157396446;6.383439432;8.407549532
332;9.157396446;7.381772754;8.464544599
333;9.157396446;6.068442035;8.42118227
334;9.157396446;6.119706737;8.439521119
335;9.157396446;6.713721982;8.408646806
336;9.157396446;7.161092387;8.412539818
337;9.157396446;6.988599559;8.405542938
338;9.157396446;6.389526579;8.395468056
339;9.157396446;7.062115747;8.46193234
340;9.157396446;7.539000175;8.479818083
341;9.157396446;6.895486244;8.453841926
342;9.157396446;6.741677947;8.457695949
343;9.157396446;7.39404572;8.485952739
344;9.157396446;5.833868101;8.463519298
345;9.157396446;6.785859654;8.450518912
346;9.157396446;6.7022399;8.422621596
347;9.157396446;6.749211887;8.433770149
348;9.157396446;6.98004098;8.436756422
349;9.157396446;6.956967121;8.472997233
350;9.157396446;6.145831102;8.416764976
351;9.157396446;6.145831102;8.440505819
352;9.157396446;6.545455561;8.43965558
353;9.157396446;6.851366457;8.484207256
354;9.157396446;7.014381447;8.47281449
355;9.157396446;7.424071889;8.485878722
356;9.157396446;7.289435052;8.509591142
357;9.157396446;6.237878286;8.488935006
358;9.157396446;7.30182622;8.499701652
359;9.157396446;6.367686091;8.45890512
360;9.157396446;7.049303735;8.494243939
361;9.157396446;7.473294329;8.525009609
362;9.157396446;5.553027844;8.514379359
363;9.157396446;7.466581583;8.540969685
364;9.158162784;7.520105107;8.576695209
365;9.158162784;7.253855614;8.568646865
366;9.158162784;7.204708806;8.539379889
367;9.158162784;6.595358509;8.500194461
368;9.291142869;7.34357327;8.522951097
369;9.291142869;7.527164368;8.553298976
370;9.291142869;7.343331608;8.573823106
371;9.291142869;6.880706128;8.540253888
372;9.291142869;6.111734758;8.498932792
373;9.291142869;6.152941763;8.442695953
374;9.291142869;7.107205632;8.488658991
375;9.291142869;6.517085205;8.506276141
376;9.291142869;7.113386874;8.529586726
377;9.291142869;7.141813216;8.533352079
378;9.291142869;7.546660472;8.570215645
379;9.291142869;7.844400144;8.610799971
380;9.291142869;7.145337821;8.594556756
381;9.291142869;7.314378237;8.596107892
382;9.291142869;7.204925841;8.571331823
383;9.291142869;7.260626478;8.606936608
384;9.291142869;7.260626478;8.568250396
385;9.291142869;6.728017283;8.579160981
386;9.194139203;6.638907063;8.54382246
387;9.194139203;6.440181607;8.512459699
388;9.194139203;7.265840288;8.554811451
389;9.194139203;7.375094546;8.589861533
390;9.194139203;7.276574994;8.590932412
391;9.194139203;7.298973398;8.602808902
392;9.194139203;7.689208078;8.658819954
393;9.194139203;6.654145587;8.615445621
394;9.194139203;6.629136631;8.623567237
395;9.194139203;7.148993608;8.623671091
396;9.194139203;7.563310479;8.626949446
397;9.194139203;6.287121059;8.55167076
398;9.194139203;6.631316229;8.617737636
399;9.194139203;6.231795815;8.655561693
400;9.194139203;7.458161328;8.652081878
401;9.194139203;6.440123414;8.646104923
402;9.194139203;7.458161328;8.679163114
403;9.194139203;7.018390488;8.675371776
404;9.194139203;6.884162659;8.687349174
405;9.194139203;7.534982412;8.673634329
406;9.194139203;7.117260511;8.631536031
407;9.194139203;7.379992901;8.637580639
408;9.194139203;7.012113039;8.607754258
409;9.194139203;6.850552321;8.605301729
410;9.194139203;7.413430155;8.627467172
411;9.194139203;7.272396497;8.623745623
412;9.194139203;7.272396497;8.606279952
413;9.194139203;5.551368247;8.567457833
414;9.194139203;7.302480977;8.613846819
415;9.194139203;6.883574729;8.613613947
416;9.194139203;6.998953057;8.58407766
417;9.194139203;6.501703661;8.558296669
418;9.194139203;6.203456589;8.560102295
419;9.194139203;6.951817909;8.616976139
420;9.194139203;7.008509466;8.574919981
421;9.194139203;7.201861824;8.605290756
422;9.194139203;7.201861824;8.60566195
423;9.194139203;6.782380345;8.6218162
424;9.194139203;6.105097825;8.613013079
425;9.254941685;7.17728487;8.690866509
426;9.254941685;7.17728487;8.700082485
427;9.254941685;6.689441157;8.645428321
428;9.254941685;7.143205464;8.661805478
429;9.254941685;6.997580767;8.658644653
430;9.254941685;6.997580767;8.655335146
431;9.254941685;7.284377705;8.680131725
432;9.254941685;7.284377705;8.67427289
433;9.254941685;7.284377705;8.679573874
434;9.254941685;7.185126796;8.707902926
435;9.254941685;7.167275299;8.702873387
436;9.254941685;7.462997466;8.715013135
437;9.254941685;7.438874502;8.725639513
438;9.254941685;6.382635968;8.699536126
439;9.254941685;5.940131061;8.665643393
440;9.254941685;5.609589239;8.61981105
441;9.254941685;7.569225627;8.688328458
442;9.254941685;5.906213488;8.685799514
443;9.254941685;6.496751176;8.653361301
444;9.254941685;6.601832043;8.700978836
445;9.254941685;6.9359186;8.741568366
446;9.254941685;6.9359186;8.737571526
447;9.344997275;7.162849671;8.802384512
448;9.344997275;7.726021364;8.81055823
449;9.344997275;7.382460987;8.80924054
450;9.344997275;6.057374069;8.764784464
451;9.344997275;7.711352035;8.817875293
452;9.453356916;7.079690924;8.822053147
453;9.453356916;7.466953759;8.810319821
454;9.453356916;7.960788192;8.868565467
455;9.453356916;7.355722321;8.831288407
456;9.453356916;7.960086295;8.87114997
457;9.453356916;7.299074405;8.862548442
458;9.453356916;7.800540476;8.856388818
459;9.453356916;7.691958523;8.856874135
460;9.453356916;7.025773967;8.809055806
461;9.453356916;6.9919059;8.803573293
462;9.453356916;7.685340981;8.847661642
463;9.453356916;7.365769401;8.855036321
464;9.453356916;7.539155194;8.840744749
465;9.490011368;7.437926553;8.853228193
466;9.490011368;7.590700711;8.877584412
467;9.490011368;7.831161011;8.913789553
468;9.490011368;8.342289136;8.948871439
469;9.490011368;7.312402979;8.943013994
470;9.490011368;7.28943208;8.919858413
471;9.532416473;6.633326318;8.912677674
472;9.532416473;7.184961787;8.913369839
473;9.532416473;7.837411454;8.963558373
474;9.532416473;7.931107905;8.989095908
475;9.532416473;7.760522248;8.974689389
476;9.532416473;7.230830916;8.974096754
477;9.532416473;7.987263008;9.002142288
478;9.532416473;6.845564994;8.994488628
479;9.532416473;8.106257553;9.020169977
480;9.532416473;8.545753851;9.058458431
481;9.532416473;8.379473377;9.066846631
482;9.532416473;8.010369464;9.067195154
483;9.532416473;8.628200818;9.088201637
484;9.532416473;8.165476495;9.077754346
485;9.532416473;7.88645923;9.040878491
486;9.532416473;8.580155979;9.093396862
487;9.532416473;8.316019836;9.082458616
488;9.532416473;8.316019836;9.083299544
489;9.532416473;8.158458289;9.08825063
490;9.532416473;8.424829184;9.118020591
491;9.689998623;8.284427318;9.148023054
492;9.689998623;8.256537093;9.151673911
493;9.689998623;8.391722322;9.156328822
494;9.689998623;7.996569192;9.159202091
495;9.689998623;8.467694972;9.175412476
496;9.689998623;8.187876753;9.163351184
497;9.689998623;8.099696776;9.16699324
498;9.689998623;8.100735539;9.149580676
499;9.689998623;8.388275578;9.174238032
500;9.689998623;7.827457869;9.16899105
501;9.689998623;7.827457869;9.169878178
502;9.689998623;8.705260383;9.184980541
503;9.689998623;8.352819562;9.189510595
504;9.689998623;8.06451929;9.17865877
505;9.689998623;8.202084883;9.166035258
506;9.689998623;8.34736214;9.162151886
507;9.689998623;7.778624001;9.135150917
508;9.689998623;8.353622516;9.179999908
509;9.689998623;8.477781841;9.199689107
510;9.689998623;7.933202537;9.194986654
511;9.689998623;8.027834318;9.201338803
512;9.689998623;8.696614585;9.217274427
513;9.689998623;8.396099086;9.217552299
514;9.689998623;8.411260227;9.213852069
515;9.689998623;8.37047579;9.228658133
516;9.689998623;8.587897801;9.237449971
517;9.689998623;7.756105205;9.233189365
518;9.689998623;8.575338791;9.251699735
519;9.689998623;8.182316718;9.240716821
520;9.689998623;8.149443925;9.232208698
521;9.689998623;8.182316718;9.243446433
522;9.689998623;8.824485739;9.261996039
523;9.689998623;8.764780009;9.271396087
524;9.689998623;8.361169531;9.273648094
525;9.689998623;8.553889434;9.281702936
526;9.689998623;8.730152215;9.292347
527;9.689998623;8.282145466;9.294322665
528;9.689998623;8.401490163;9.304363472
529;9.689998623;8.944350262;9.329288665
530;9.689998623;8.415985628;9.30043747
531;9.689998623;8.247850508;9.295922477
532;9.689998623;8.415985628;9.305006162
533;9.689998623;8.472280741;9.306182153
534;9.689998623;8.721124927;9.315275383
535;9.689998623;8.721124927;9.31592072
536;9.689998623;8.846327526;9.321078865
537;9.689998623;8.70920123;9.327470911
538;9.689998623;8.249872392;9.314388723
539;9.689998623;8.661066304;9.335571142
540;9.689998623;8.304372312;9.329491091
541;9.689998623;8.546539682;9.333925498
542;9.689998623;8.626686264;9.349057786
543;9.689998623;8.531793782;9.359074338
544;9.689998623;8.531793782;9.365927989
545;9.689998623;8.68573389;9.386270396
546;9.689998623;9.066186193;9.394658585
547;9.689998623;8.260546359;9.381158966
548;9.689998623;8.531413986;9.380064266
549;9.689998623;8.834158891;9.38597029
550;9.689998623;8.685647361;9.377757628
551;9.689998623;8.287388322;9.365956319
552;9.689998623;7.855933734;9.361535656
553;9.689998623;8.241228363;9.358489682
554;9.689998623;7.590586798;9.357413543
555;9.689998623;8.357589233;9.36249023
556;9.689998623;8.599236395;9.384864057
557;9.689998623;8.814357506;9.386310071
558;9.689998623;8.867122957;9.396224897
559;9.689998623;8.684780157;9.378356006
560;9.689998623;8.913083233;9.395687616
561;9.689998623;8.237357437;9.39017157
562;9.689998623;8.720571227;9.397694245
563;9.689998623;8.939871624;9.41632189
564;9.689998623;8.64017825;9.409888281
565;9.692982748;8.981283038;9.42572739
566;9.692982748;8.980556791;9.434066202
567;9.689998623;8.888367636;9.432915008
568;9.689998623;8.972060587;9.441498347
569;9.716645077;8.531988695;9.429754976
570;9.716645077;8.884183758;9.438437551
571;9.716645077;8.711854837;9.43932495
572;9.716645077;8.898672307;9.458120439
573;9.716645077;8.987811592;9.451716603
574;9.716645077;8.905339901;9.457845079
575;9.716645077;9.037680806;9.471318111
576;9.716645077;8.649055686;9.452628549
577;9.716645077;9.029383024;9.470687624
578;9.716645077;9.029383024;9.470458199
579;9.716645077;9.029383024;9.4721002
580;9.716645077;8.809213135;9.456496168
581;9.716645077;8.863089749;9.457566581
582;9.716645077;8.920351832;9.45498431
583;9.727019242;8.90483422;9.44505896
584;9.727019242;8.905945404;9.460210213
585;9.727019242;8.928196504;9.463526972
586;9.727019242;9.033506646;9.465633754
587;9.727019242;8.626212342;9.449329889
588;9.727019242;8.908286974;9.4681386
589;9.727019242;8.957195002;9.464972202
590;9.727019242;8.800198793;9.471032541
591;9.727019242;8.957195002;9.485873529
592;9.727019242;9.007687701;9.477869415
593;9.727019242;9.025240543;9.476118012
594;9.727019242;8.911912653;9.471939936
595;9.727019242;8.942876225;9.488247192
596;9.727019242;8.942876225;9.490689047
597;9.727019242;9.007788998;9.503183646
598;9.727019242;9.272587101;9.519352759
599;9.727019242;8.834028862;9.515916388
600;9.727019242;8.040654779;9.498485382
601;9.727019242;9.012394766;9.508952857
602;9.727019242;8.221184612;9.492807158
603;9.727019242;8.554557593;9.50240416
604;9.727019242;9.162685126;9.512256985
605;9.727019242;9.174530817;9.512903117
606;9.727019242;8.764744888;9.514406707
607;9.727019242;9.083074327;9.521348921
608;9.727019242;8.980530003;9.524306978
609;9.727019242;8.705043373;9.530898076
