Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
44;3.1545959921625477;0.05524175886513605;0.6019711753899607;1.978204345301202E-15;2.3388648178130244E-16;3.033105767017363
45;3.1545959921625477;0.0050817182836313405;0.6167582360000543;2.5942679078038478E-15;3.288157911070859E-16;2.9837985933953473
46;3.1969533288169654;0.011572451565947883;0.6837318309684008;2.3541757628149566E-15;4.182201911432699E-16;2.9423515253195682
47;3.1969533288169654;0.02465442095794751;0.6823623101017751;2.6422272379601876E-15;1.669199064574239E-16;2.9769319470161757
48;3.238751772932924;0.028867877144213454;0.7987605030580451;2.258223175070921E-15;2.526413535964581E-16;2.9451216212129245
49;3.238751772932924;0.01882600057599636;0.8472218870487447;2.6335812362198892E-15;2.914857792412828E-16;2.7944119644574297
50;3.238751772932924;0.02824288160096312;0.9290631811226946;2.9804631365086284E-15;2.897673453873647E-16;2.704661823448595
51;3.238751772932924;0.07497982916017215;0.9615950943676819;2.161138021853273E-15;1.456546556420937E-16;2.651852515041955
52;3.238751772932924;0.0938818322777529;1.0092265562870129;2.185819372774299E-15;1.6940868585814815E-16;2.6822577319144827
53;3.238751772932924;0.0938818322777529;1.1170759099258276;1.778875953333631E-15;2.1650937973061143E-16;2.6448712415236644
54;3.485325764018179;0.14245020729413843;1.1719655920679772;2.3235365903916163E-15;1.7974269470133408E-16;2.570526207490032
55;3.485325764018179;0.14245020729413843;1.2041062210179247;2.313527108848685E-15;3.375157615018374E-16;2.376442937245131
56;3.485325764018179;0.14876566656677379;1.2596828476234747;1.5920865274749904E-15;2.4744404076316257E-16;2.237623312225278
57;3.485325764018179;0.3723220853118523;1.4107960531374502;1.4636500093460201E-15;2.0614556921049555E-16;2.168753792632736
58;3.485325764018179;0.3355873242114305;1.485836850467538;2.0938891600745643E-15;2.905829572946377E-16;2.164500335492127
59;3.485325764018179;0.3355873242114305;1.4889310061280177;1.2339028884877957E-15;8.477613327741392E-17;2.0472938107574383
60;3.6295479500062973;0.2216595243927812;1.6725062579901167;1.9321230148941804E-15;1.1514667408719553E-16;1.9748019958139567
61;3.823062797360998;0.10888487866973409;1.663898827238694;2.1657574454878174E-15;1.7195766337403773E-16;1.937189274364879
62;3.823062797360998;0.28063242331280014;1.7222804178978282;2.581107425508458E-15;1.5572845980471208E-16;1.8614889660473277
63;3.823062797360998;0.5311310491002775;1.8679608299225052;1.010054646746507E-15;1.9582669968563562E-16;1.8163036387854965
64;4.036106441108961;0.42956285846576725;1.9516655794951563;1.93528465314917E-15;1.475299085997179E-16;1.7586189171085316
65;4.036106441108961;0.3482748512812204;1.9486885155248235;2.199480498054014E-15;1.3834590146930305E-16;1.7714064065224489
66;4.036106441108961;0.4490992479836392;2.0047406863556656;1.6774768191189914E-15;1.390388993091624E-16;1.729603405242334
67;4.036106441108961;0.6550534985683605;2.090385092607063;2.2522123944329608E-15;1.3334806609485952E-16;1.6770143003034526
68;4.036106441108961;0.4417793419864318;1.9713986613131558;1.0118834789181184E-15;1.1226206113291322E-16;1.7039293906340227
69;4.036106441108961;0.5285949512190355;2.078556522767886;2.0244282887587873E-15;2.0751947575320017E-16;1.6585747390045371
70;4.036106441108961;0.36211854317320763;2.1578158256502262;2.499741597496263E-15;1.3663568371662204E-16;1.6592119446693312
71;4.036106441108961;0.6361501228114469;2.165211884122137;1.2868792342410374E-15;2.0034331562925744E-16;1.6527003804878715
72;4.464583657352062;0.5923967882456587;2.275527917075181;2.148495840825093E-15;1.4663202889842266E-16;1.6651040353394722
73;4.464583657352062;0.4367930731894275;2.2757838179764835;1.7105715990853527E-15;9.793864677553987E-17;1.6272528773035861
74;4.036106441108961;0.7667960854653673;2.3371282147079198;9.952485303148934E-16;1.419049609488778E-16;1.5966768481824618
75;4.757183060084305;0.5719473151375545;2.3961824287313176;2.593596235139767E-15;1.600677696076828E-16;1.501372007637413
76;4.757183060084305;0.4327358604491097;2.343881095744181;1.6285340789370741E-15;1.0566484777449042E-16;1.5363447937035244
77;4.757183060084305;0.7735023614064063;2.508069602581979;1.4376346493341387E-15;1.235590232426715E-16;1.5494705857396744
78;5.960754452964343;0.909320171558397;2.6778099298987086;1.6635142566534833E-15;1.8236490748876277E-16;1.5317083163229412
79;5.960754452964343;1.0274934276950844;2.671031703211002;2.7045598012121352E-15;1.794764458569946E-16;1.538700165248501
80;5.960754452964343;0.5449633539513136;2.685243861795823;1.7944220697391565E-15;8.270058338749646E-17;1.5051041126288753
81;5.960754452964343;0.8665970551875122;2.8472579209304194;1.1459256374436667E-15;2.169891755726036E-16;1.4154972470274432
82;5.960754452964343;0.47735157845304044;2.860542248722325;1.5835358371834406E-15;1.7436236456052155E-16;1.4572787083133683
83;5.960754452964343;0.5549089375995108;2.9593820267556503;1.033698275994152E-15;2.056894858092362E-16;1.4041327481921937
84;5.960754452964343;0.9508229465832652;2.953774384663001;1.8284538169932484E-15;1.3750402252131118E-16;1.3825889761101928
85;5.960754452964343;0.8567449751807293;3.0888835764230644;1.0201959302397147E-15;1.0738427054405316E-16;1.3510955344337854
86;5.960754452964343;1.199789600771733;3.112856316828115;2.285616763668214E-15;1.2614573713888624E-16;1.32740227979288
87;5.960754452964343;0.4877210550402098;3.0661527735126457;1.1729657313879522E-15;1.189184410325524E-16;1.3202960935856218
88;5.960754452964343;1.0576788994497317;3.1343326304952974;1.1291946522559482E-15;1.1419408869905427E-16;1.310342490036225
89;5.960754452964343;0.43811966501657773;3.261405476486622;2.3220611820811735E-15;1.056770760971856E-16;1.2926605081498808
90;5.960754452964343;0.42286010524979445;3.379572989029833;2.371118261653947E-15;8.455381044984404E-17;1.2204017606128406
91;5.960754452964343;1.9544394712890636;3.552872657870143;1.6917034039215907E-15;1.1820692421447666E-16;1.1585657274406551
92;5.960754452964343;1.6320071028228287;3.6090111296729304;1.254976508068258E-15;1.648116871797926E-16;1.170811571296648
93;5.960754452964343;0.3262308566244562;3.519523021840016;2.0978806852603004E-15;9.105272527416379E-17;1.1677603897996953
94;5.960754452964343;1.5712706236541143;3.651077999811795;1.861444103690816E-15;1.0166219020016279E-16;1.1138869930339408
95;6.301349949705274;1.2761089415804994;3.6722006562796934;2.084102724887626E-15;1.2794588913005407E-16;1.032625789763931
96;6.676651996710763;1.2224918547041221;3.785641602077215;1.933115408048732E-15;9.232189864358812E-17;0.9801214309418607
97;6.676651996710763;2.130656411457586;3.920774670037517;1.336250643362675E-15;8.719881887482192E-17;0.9679025533245397
98;6.676651996710763;1.525108847762168;3.876401285996083;2.2405918049164214E-15;7.080804645486535E-17;0.9661725852053226
99;6.301349949705274;2.0979361275330284;3.9986446768913497;1.7035135069267984E-15;8.108949626806333E-17;0.9357578916116173
100;6.301349949705274;0.6905268727087127;3.9106893324392935;1.9136669107961637E-15;6.893856789213551E-17;0.9198371881448298
101;6.301349949705274;2.1054293080254824;4.08995261718548;2.862246254429895E-15;4.97097051439286E-17;0.8999805009955069
102;6.335370143321032;1.3355218619486753;4.173487317755819;1.6348618355070683E-15;8.993449635903137E-17;0.8720469831426605
103;6.335370143321032;0.9644991141392935;4.188759600959701;1.8102390688226257E-15;7.378935402990102E-17;0.857641719065419
104;6.301349949705274;1.7315427787804514;4.263447193669595;2.915676122074263E-15;8.805490539001331E-17;0.8373976999568439
105;6.301349949705274;1.6041474943412612;4.315757746816924;1.3391277988495692E-15;1.1666892248930564E-16;0.8505542206823264
106;6.301349949705274;2.315916715365149;4.426892973695458;2.2241190292197792E-15;8.467029440464322E-17;0.8138756460091033
107;6.301349949705274;1.758867132912182;4.465780795980044;1.7900553688531905E-15;9.512685142747946E-17;0.810456838983941
108;6.301349949705274;1.433298595392917;4.557907360840448;1.6886954106849204E-15;4.838820449710589E-17;0.7873223146956262
109;6.301349949705274;2.742373301346884;4.620964344698002;2.114154128376679E-15;5.33331782524156E-17;0.7737693647882401
110;6.826303522271841;2.8302585109451304;4.735718942274653;2.080028836491524E-15;5.1818219936100063E-17;0.7454343321532646
111;6.826303522271841;2.50101752797085;4.705683895364313;2.0934164838828695E-15;9.688052290242253E-17;0.7301785714449363
112;6.826303522271841;1.8031137745748584;4.786288439256016;1.8270372816643623E-15;7.293889257075882E-17;0.6915411747251395
113;6.826303522271841;2.1437297504531805;4.892124275013399;1.5237118371762832E-15;1.022407018565613E-16;0.6694393875866224
114;7.240752107006177;0.7212233432591802;4.951817727354454;2.3524020624301536E-15;5.94043991704903E-17;0.6638168021930461
115;7.240752107006177;2.1239719586659227;5.079794242623953;3.893414633347685E-15;5.157749490963882E-17;0.6386267984319217
116;7.240752107006177;2.7995982988161687;5.25112694878015;2.730245476002343E-15;4.56330542609438E-17;0.6119812526696932
117;7.407283696737151;2.961122741475204;5.47220192675701;2.15110146495446E-15;3.5667003070333904E-17;0.5822058752972121
118;8.110215138420456;2.961122741475204;5.590103809289993;2.2103057099174072E-15;4.566716468194217E-17;0.5602891232541723
119;8.110215138420456;3.629459037954765;5.699561582239669;2.4261866736289742E-15;7.97730881488113E-17;0.5318862234966034
120;8.110215138420456;3.5514386969791807;5.803274453854825;2.2716272737120618E-15;3.906819109008234E-17;0.537292950887076
121;8.110215138420456;3.020016344650954;5.830164025991758;2.198618359435176E-15;4.913951101602627E-17;0.5272003859307837
122;8.110215138420456;3.653503340914569;5.841624092798305;2.6746284242071862E-15;3.971033256537838E-17;0.5191918798010158
123;8.110215138420456;3.8517262870469615;5.970707020061229;2.5411595995967593E-15;5.75840223240287E-17;0.5102487248601479
124;8.110215138420456;3.2720457077678566;6.1031402429552495;2.473097249592817E-15;3.826342295601305E-17;0.48725533500703194
125;8.110215138420456;4.219632924138281;6.193714242369681;1.5350337965303327E-15;5.622749116948512E-17;0.4713083806207019
126;8.110215138420456;4.687490297001497;6.364341467750128;1.840665485007683E-15;2.315276227319171E-17;0.44265885389463405
127;8.110215138420456;4.687490297001497;6.39297917976601;1.0198474198523066E-15;2.7168273014655143E-17;0.44662344002030213
128;8.110215138420456;4.503358992412227;6.478513185496398;1.803811775732088E-15;3.660238581314192E-17;0.4434837573330712
129;8.110215138420456;4.836771592748848;6.616573469395288;2.3031988727835535E-15;2.405858838947223E-17;0.4306114604184215
130;8.110215138420456;4.258505638573739;6.625237999748672;1.9020233153238257E-15;5.305291508132082E-17;0.41371979526711067
131;8.110215138420456;4.904469472207666;6.7821513578381145;1.296484298699947E-15;4.048005015664734E-17;0.42245762170430784
132;8.290259379762734;4.904469472207666;6.733073391448919;2.18627300515104E-15;4.0584381250421065E-17;0.4208074958450948
133;8.290259379762734;4.747791821590957;6.752214860895463;2.13147599793105E-15;4.67486187626182E-17;0.41530152705437245
134;8.290259379762734;4.667686567512513;6.729018739332251;1.5611371166474055E-15;3.629999960865221E-17;0.42526338285557536
135;8.290259379762734;3.4017285091235294;6.7817675602564575;1.1791353857932676E-15;2.8434393247912465E-17;0.42876254347480447
136;8.290259379762734;4.467470345749876;6.878092447026846;2.475098814027667E-15;3.331957218360577E-17;0.4249204977017874
137;8.290259379762734;4.2084249352914025;6.952130876299834;2.1224340772954126E-15;3.3633796510779387E-17;0.40954344436780965
138;8.290259379762734;5.456461598712545;7.053015138545151;1.86483637961219E-15;2.432240066579298E-17;0.3940784660424681
139;8.628755265749398;5.336949519467305;7.14211953055413;1.5299280140853049E-15;3.8350028238525637E-17;0.36236975146318784
140;8.628755265749398;6.039872677934051;7.201440696592819;1.8327520026837167E-15;4.166928561422195E-17;0.349861316855673
141;8.628755265749398;6.0028160483526625;7.316319386958631;1.895853994270763E-15;2.239419836601176E-17;0.33404523319605217
142;8.628755265749398;5.270116806837058;7.241354260589774;2.226043676971818E-15;4.689853711635463E-17;0.3330605786797643
143;8.628755265749398;3.7390304447666116;7.241349079529228;1.3842759363041827E-15;2.0698835077735096E-17;0.3377319744281728
144;8.628755265749398;3.7390304447666116;7.181756579418143;1.4935798000033441E-15;3.7278545569528406E-17;0.33982617138812743
145;8.628755265749398;5.166244271609033;7.2713042447859815;2.0823558777468832E-15;2.0718329071601082E-17;0.3290130904718233
146;8.628755265749398;5.374803694651993;7.304055480765995;2.2905364745052783E-15;2.081342885105463E-17;0.3080100080763688
147;8.628755265749398;5.903165399401292;7.376109951663636;2.011157900718797E-15;3.116465848561636E-17;0.29131663449969364
148;8.628755265749398;6.258843304987545;7.5247713561574185;1.730810366882011E-15;2.6297973067067884E-17;0.281938314004354
149;8.628755265749398;6.257936025587153;7.558774956244;1.8383235807385375E-15;2.2357577562075723E-17;0.27880019851201876
150;8.628755265749398;5.376857693166194;7.5946778149156815;1.8747187498247234E-15;4.121588351238683E-17;0.27795079339205575
151;8.739642516254873;6.551422655767764;7.695710573180629;1.2492088980041155E-15;2.344282225309531E-17;0.2744781933924999
152;8.739642516254873;5.438955552407378;7.6691449174620505;2.5022429577517607E-15;1.3461733604229445E-17;0.2710695787698913
153;8.739642516254873;5.872441065201856;7.671618193255068;1.440252223518703E-15;2.614776724905162E-17;0.26830783760989435
154;8.739642516254873;5.644162968694017;7.5440837389479976;2.354710537230907E-15;2.883111460829868E-17;0.2726282144425305
155;8.739642516254873;5.741462970310947;7.61480224508016;1.464678345877501E-15;3.195847025208176E-17;0.2642394649779249
156;8.395834443067196;6.2410510775666586;7.6155315822502265;2.4709903413756893E-15;2.6895073554179236E-17;0.2655539896965968
157;8.539064303311113;3.5417081851462946;7.723609445513837;2.519449598897986E-15;2.3994405161287997E-17;0.25007793634763337
158;8.539064303311113;6.009957117055765;7.805631653372884;2.7591794126828537E-15;2.4736306726156124E-17;0.2424659186736949
159;8.492932472636367;6.017666124891833;7.765950547996838;1.822444621804977E-15;2.5861527305381964E-17;0.23704910631374845
160;9.044463071107312;6.245546757710297;7.829179283097708;1.47225452546533E-15;1.326505509182975E-17;0.23829417120005025
161;9.044463071107312;6.587429937016093;7.866359235258152;2.8411481937443188E-15;2.0165496352611542E-17;0.22881873804722813
162;9.044463071107312;5.7890712841568215;7.890909273564123;1.2791630322005647E-15;2.1333071841572375E-17;0.2224820094129747
163;9.044463071107312;6.554674958510002;7.956283114158615;2.693973041021265E-15;2.0328274358190238E-17;0.2203709572226607
164;9.044463071107312;6.554674958510002;7.95716333540155;1.7342540101565522E-15;1.90286692133392E-17;0.21770483220059075
165;9.044463071107312;6.662295322393204;7.940860380950365;2.1781569191242855E-15;2.0974135804470872E-17;0.2113018584380763
166;9.044463071107312;5.9739182180388415;8.008174080577891;1.1117043229409477E-15;1.7436516734882287E-17;0.21093564332726936
167;9.044463071107312;6.6045751340617285;8.0662229452472;1.7408452796513171E-15;1.834113254044968E-17;0.20423882607361207
168;9.044463071107312;6.6969949551908865;8.114259378737357;2.4184164899731012E-15;1.6717568929362916E-17;0.19341612308830375
169;8.936282477825277;7.338396234667801;8.157078111736649;1.872920987595505E-15;1.0706086644478259E-17;0.18842137729169584
170;8.936282477825277;6.8856934569991335;8.183999908544166;1.8678050629691328E-15;1.8390533705844957E-17;0.18442020440123388
171;8.936282477825277;7.060923778060061;8.208468231538191;1.2822763530196876E-15;1.4240582113031208E-17;0.18670749222015848
172;8.936282477825277;7.285022077002862;8.253845915833827;3.4680293516278383E-15;2.016349659237624E-17;0.19220976650154717
173;8.936282477825277;7.142286498555737;8.238886086010778;2.7635172789378987E-15;9.481374715965951E-18;0.18588704022471142
174;8.936282477825277;7.121620618288934;8.266298646102959;1.8933934986504065E-15;1.3415756286472167E-17;0.18653806702189785
175;8.936282477825277;7.301952508576118;8.297073243053015;1.9919901072668315E-15;2.3499546033947396E-17;0.18197845346208463
176;8.936282477825277;6.8649410636919805;8.253653291836313;1.6213864640917E-15;1.231381518401241E-17;0.18672626623538385
177;8.936282477825277;7.512245919221153;8.306024070489674;2.3486379727717513E-15;2.2925965601253018E-17;0.18535047466185173
178;8.936282477825277;6.842607233620401;8.21566429774683;1.9679324176725743E-15;2.9813544557379225E-17;0.17498878471370044
179;8.955855498908003;6.669627860093766;8.250765625455124;2.082943815148905E-15;2.1336922460750255E-17;0.1842449091220284
180;8.977713126987732;7.209151058864983;8.311030332985109;2.2792330472404577E-15;1.462205199133024E-17;0.17627554300495094
181;9.02059729652282;7.137019833122215;8.323545292497343;9.720971045007576E-16;2.0944586026399867E-17;0.1637979679626751
182;9.02059729652282;7.214549722238778;8.374885005840344;2.530228476462851E-15;9.690336758018227E-18;0.16829143554461562
183;9.058296535496485;7.050412694670923;8.32285142086724;2.593616908240397E-15;1.381646265151307E-17;0.16526677216883845
184;9.058296535496485;7.353347217191036;8.405546577924376;2.1832038953737226E-15;1.337036642089455E-17;0.1597762286330448
185;9.058296535496485;7.353347217191036;8.39013975075;2.990395969937342E-15;1.9755676885294864E-17;0.15465275608068277
186;9.058296535496485;7.161590157126599;8.396416797469257;1.5694345502342253E-15;2.7512332873124415E-17;0.1529931297572873
187;9.058296535496485;7.080875708034764;8.405924168515904;2.4071408399223723E-15;8.184163565917787E-18;0.14961002139367752
188;9.058296535496485;7.653879450550472;8.447932138584054;3.810160267661921E-15;1.0802697956190637E-17;0.14577439542821038
189;9.111217549657727;6.875710534637594;8.453113716780294;1.685984334275766E-15;1.348762841679466E-17;0.14460096633491246
190;9.111217549657727;7.5048663853891675;8.535836711898758;2.4600620803506566E-15;1.1788508633098159E-17;0.14183507257944522
191;9.111217549657727;7.077719285395952;8.539258663446633;2.0376098326884632E-15;1.836985801661086E-17;0.13907325914648205
192;9.128448900876736;7.710448232921267;8.563534244406958;1.9165977222408407E-15;9.915573206103674E-18;0.13438819870229327
193;9.199495529919506;7.159286982510426;8.56418777183398;3.279604076458987E-15;1.1624346287672422E-17;0.1267301890053852
194;9.199495529919506;7.721070090635709;8.604964535228559;1.0243648582175935E-15;5.448909753809447E-18;0.12426382158470398
195;9.199495529919506;7.584035581133629;8.671202291920554;1.8255176099992527E-15;6.185063139088907E-18;0.12097102192015159
196;9.199495529919506;7.843664381473804;8.708660908604402;1.4559710424363499E-15;1.2561090046086818E-17;0.11864136686239804
197;9.199495529919506;7.785052068672238;8.740056040548513;2.7214250599047153E-15;7.3484583879998E-18;0.1184917585541864
198;9.199495529919506;7.677373572040501;8.746152178075459;1.963657837995282E-15;1.2075230717719945E-17;0.11633604888172237
199;9.199495529919506;6.8790295747311605;8.738854224569515;1.928155366450236E-15;1.2828027928233732E-17;0.11556084518868745
200;9.329569885028517;7.693622121221184;8.764150962559855;1.7104484663970396E-15;9.68497452712686E-18;0.11299753388392514
201;9.329569885028517;7.893840966395781;8.767560867322839;2.1749779102945856E-15;1.0963635068441262E-17;0.10965127214279431
202;9.659292114904153;8.053151906540478;8.837964376126841;2.1850633269449313E-15;1.0998978768936197E-17;0.10704911735189865
203;9.659292114904153;7.959622400808225;8.846497495895358;1.7430038298243424E-15;1.2606356168496489E-17;0.11158808667634118
204;9.659292114904153;7.998152504831091;8.873565980379603;3.5646040888832085E-15;1.1662678659546914E-17;0.10651313654389827
205;9.659292114904153;8.212896014302636;8.878326128279312;2.1821371414839772E-15;8.334330858368663E-18;0.10955312637120107
206;9.659292114904153;7.536179999334572;8.849774731855053;1.4243595682857528E-15;1.318624796662004E-17;0.10502588313588562
207;9.659292114904153;8.085441900651759;8.901001794565945;2.382202894758422E-15;1.4982408701681132E-17;0.1029920266076739
208;9.659292114904153;7.448159554972062;8.902206580449837;1.9724493122802124E-15;1.0817359952561572E-17;0.09943577103135069
209;9.659292114904153;8.101469817770154;8.930628178904374;1.9114071766236845E-15;1.2318851462608962E-17;0.10032519063592278
210;9.659292114904153;8.361361684837082;8.968596668698396;2.518171400887628E-15;6.831189910924219E-18;0.10012789755940309
211;9.659292114904153;8.262354943567185;8.962959370927697;3.0071220152286524E-15;9.878404881622499E-18;0.09780262590460219
212;9.659292114904153;8.223516556461824;8.974535223029577;1.928606712031196E-15;1.2554591514911123E-17;0.092527440025155
213;9.659292114904153;7.900360355446708;8.967773421503118;2.5316182318540024E-15;1.0941544219601521E-17;0.0942171353214131
214;9.38766319131957;8.206892998103385;9.017526724458364;2.2562955893602843E-15;5.9246076676957094E-18;0.09262611279751072
215;9.38766319131957;8.38544107844157;9.029900186179539;2.017632956135275E-15;9.747968096177155E-18;0.09166291460075078
216;9.541013154469573;8.303458621507474;9.043230592386374;2.0435102440529554E-15;9.662653314309494E-18;0.09250972383794419
217;9.58580911663828;8.57481228140482;9.112575806346243;1.4488594443929015E-15;1.1681235263877754E-17;0.08951242979406143
218;9.58580911663828;8.381183293883916;9.101708565928888;1.8252290222601126E-15;6.969631058898695E-18;0.08754860878523849
219;9.58580911663828;8.024558242611002;9.094737898078938;1.815867505360474E-15;7.16287074396482E-18;0.08589580088940982
220;9.58580911663828;8.170139243631628;9.116786131170242;2.1142870528684426E-15;8.37388936625981E-18;0.08588472884978018
221;9.58580911663828;8.323646714216334;9.118710609966577;2.4103200753321385E-15;8.729447647975009E-18;0.08584693762447809
222;9.58580911663828;8.323889628302446;9.140991265699874;2.524460649263478E-15;9.510684739038456E-18;0.08565722228335017
223;9.58580911663828;8.557989851022118;9.172286261610068;2.6527060002755984E-15;1.118121547195527E-17;0.08309021405746271
224;9.58580911663828;8.776077308068977;9.183570851943113;1.758870191673373E-15;1.0312934712123601E-17;0.08196846098856249
225;9.58580911663828;8.61995317960774;9.189788696394553;2.5803293275898844E-15;9.18205647851627E-18;0.07846348650851875
226;9.58580911663828;8.59616534218414;9.207822732328811;1.9213906628097266E-15;6.427629737243677E-18;0.07771329042837018
227;9.58580911663828;8.59616534218414;9.198348686712409;9.838386522606252E-16;5.756148086232574E-18;0.07884252632839452
228;9.58580911663828;8.487638947621694;9.21578616404825;2.566495628623515E-15;9.401408308505887E-18;0.07526839119835275
229;9.58580911663828;8.6717163151878;9.230230751288195;1.6679766222484395E-15;7.560064627413379E-18;0.07440062870812374
230;9.58580911663828;8.6717163151878;9.239636643927719;2.1122733422350647E-15;6.622692044769905E-18;0.07520652917398589
231;9.58580911663828;8.70370058499402;9.249924462046533;1.554894199597098E-15;6.517923459016843E-18;0.07571993417723681
232;9.58580911663828;8.175952266800312;9.25191705889706;1.0769084650088966E-15;7.709433758465242E-18;0.07558189519211854
233;9.58580911663828;8.175952266800312;9.258839650350847;2.397372319104275E-15;1.2499096314116167E-17;0.07649529313305506
