Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
0;1.1748964027310294E-5;6.214225187303754E-302;1.9962247666060504E-7;7.393660246391466E-16;5.579146866787655E-16;4.975249008832374
1;3.392540444190752E-4;6.130850309184724E-157;3.5924327499595357E-6;8.920481374874829E-16;4.0891339207474378E-16;4.906424147093466
2;3.392540444190752E-4;2.9013451132642334E-146;3.7697789929584084E-6;5.009160932014196E-16;4.2844720584753046E-16;4.987374100315718
3;3.392540444190752E-4;1.1037807167613168E-100;5.965503938581167E-6;1.119012424099951E-15;4.081806329518367E-16;4.987263755100828
4;8.717251342406664E-4;6.230003505849572E-65;1.4875675324608117E-5;6.218240129447692E-16;3.5972553786380056E-16;4.982411084408165
5;8.717251342406664E-4;1.5427106190070376E-56;1.6520185941827488E-5;6.471981297483228E-16;3.2848204859000776E-16;4.971691240331916
6;0.008452532725582006;8.543966842945451E-54;1.0128330832138287E-4;8.780116507575047E-16;4.81212527367858E-16;5.081029104001275
7;0.012635727095972892;1.0567298607520884E-48;3.0877109090760734E-4;1.1244164278319547E-15;4.497646938713225E-16;5.171100194629843
8;0.012635727095972892;3.1025396997767283E-30;3.4260040954481904E-4;1.6501574636760682E-15;2.627818395422372E-16;5.299583755644726
9;0.02536860651001727;4.4302142442381196E-30;6.389344838098486E-4;2.235172065730753E-15;5.671422488089651E-16;5.375693846493936
10;0.02536860651001727;1.2563753627688583E-19;7.2296114366571E-4;1.4853240629939895E-15;5.568488600244897E-16;5.480662716579403
11;0.02536860651001727;4.1909874358888885E-18;7.822230670332506E-4;1.4787487201581465E-15;5.862940131103283E-16;5.676282294561476
12;0.02536860651001727;5.4999275647041024E-11;8.418747393539865E-4;2.768778699317773E-15;5.322090189801681E-16;5.851999624182666
13;0.02536860651001727;1.1210745255481793E-10;9.76925801230713E-4;2.129658964762607E-15;5.988186803118338E-16;6.112540054584635
14;0.04559686479647742;5.006432880829682E-9;0.0016042060963252572;1.2730981206195844E-15;5.046306381526175E-16;6.196530954438952
15;0.24834963023513176;3.381430371574569E-8;0.004621186027973948;2.0970734661720388E-15;6.908525020180795E-16;6.353479680919427
16;0.24834963023513176;1.776974316103486E-7;0.00481081099487286;2.4350367489556555E-15;7.653001937001558E-16;6.31061444215433
17;0.24834963023513176;8.787567018895106E-7;0.005082064978460366;2.0257807448671876E-15;4.661300820049548E-16;6.307483616443528
18;0.24834963023513176;3.065453196191027E-6;0.005652202982879602;1.9469744759685565E-15;6.526462009046238E-16;6.3141254014802755
19;0.24834963023513176;9.518879535110793E-6;0.005969250264077724;1.94064960188259E-15;5.561978434229114E-16;6.329800211058932
20;0.24834963023513176;2.2468317378302322E-5;0.006618364853988922;1.4552923508232446E-15;8.490583920144908E-16;6.352985863760457
21;0.24834963023513176;2.7703972232516745E-5;0.007781723988196556;2.6113587835507995E-15;6.266894288191955E-16;6.486979198650722
22;0.24834963023513176;3.083022751946443E-5;0.00789465507078749;1.7944364087966648E-15;6.101816953132188E-16;6.410786992075807
23;0.24834963023513176;3.43620674212209E-5;0.007940049485932417;2.277450975694077E-15;6.605263114435589E-16;6.420537157613961
24;0.24834963023513176;9.52862367922681E-5;0.008222086226531556;1.9693428805067603E-15;3.417544374948474E-16;6.372232932839165
25;0.24834963023513176;1.0808662371064182E-4;0.009750407877494973;1.973612017064802E-15;4.55400912645823E-16;6.422804194663622
26;0.24834963023513176;3.047020079265472E-4;0.010343254975932798;2.6881303498742375E-15;6.593173846251194E-16;6.456517690509084
27;0.24834963023513176;1.2147693588510841E-4;0.010540206538732088;2.1505853927712164E-15;4.765884502990509E-16;6.455510952402397
28;0.24834963023513176;3.270232177565495E-4;0.011521596685226954;2.2013648160714477E-15;7.152135764253569E-16;6.471189525926182
29;0.24834963023513176;3.270232177565495E-4;0.011980173344856142;2.1143616734819078E-15;5.582644732832202E-16;6.551625304309171
30;0.24834963023513176;3.270232177565495E-4;0.012227400259835737;1.8597186784441095E-15;8.820406203140276E-16;6.655028643105196
31;0.24834963023513176;3.270232177565495E-4;0.013805872018043617;1.9634834071001685E-15;7.958940708794743E-16;6.74561224490769
32;0.24834963023513176;8.988921703190427E-4;0.014364868122113355;1.933725833869749E-15;6.80006674534279E-16;6.800334210652669
33;0.24834963023513176;0.0011806653082924881;0.0151378386073231;2.4264693168395975E-15;4.640181082745272E-16;6.840596646945633
34;0.24834963023513176;9.042153961182449E-4;0.01566901340952966;2.228365856497968E-15;6.570752525476326E-16;6.783951238758018
35;0.24834963023513176;8.787823145408513E-4;0.017061819075164193;1.8445024942449562E-15;8.87704019606839E-16;6.777378336595216
36;0.24834963023513176;8.787823145408513E-4;0.018231374024972637;2.6640090076781045E-15;5.932415854941217E-16;6.7466622912538
37;0.24834963023513176;0.0020006985961532994;0.019054599995304792;1.896713362719495E-15;6.181612233411965E-16;6.7980008353689705
38;0.24834963023513176;8.92056428952984E-4;0.020495489798749378;2.508554021972883E-15;4.735995931823183E-16;6.825309958249536
39;0.24834963023513176;8.92056428952984E-4;0.022339251639023856;2.1233096617028527E-15;3.749639587951373E-16;6.781010647757833
40;0.24834963023513176;1.7960173539937026E-5;0.023428289415700642;9.646662632429575E-16;8.075187440938329E-16;6.787825878791099
41;0.24834963023513176;8.466523006421768E-4;0.024184972771122363;2.5345076176408115E-15;5.745511419358931E-16;6.731093239918272
42;0.24834963023513176;6.44131073087937E-4;0.026538049670800326;1.508918894158111E-15;7.671994563891775E-16;6.708535083328621
43;0.24834963023513176;2.7369384672568814E-4;0.02978582316418964;2.124442889037897E-15;4.885854900060902E-16;6.743717564301047
44;0.3257390964116999;0.0014337564733107695;0.03380330070842971;1.7548721195345207E-15;7.312281592142537E-16;6.694932489498436
45;0.3257390964116999;0.0033575643042722016;0.03751646787665015;1.700575035208408E-15;6.138441576721774E-16;6.567627373928995
46;0.3257390964116999;8.554817036008004E-6;0.038639320799607614;1.539371466450787E-15;3.0777479359221524E-16;6.652960077348856
47;0.3257390964116999;0.004689763528468892;0.041658032015920866;1.7975644142765593E-15;3.7233046899353905E-16;6.586613382302479
48;0.3257390964116999;0.0024834523093195454;0.041763884220504026;1.358952891533159E-15;8.122830315536826E-16;6.568549112918397
49;0.3257390964116999;3.6326494237777154E-4;0.041936031095930006;1.7258851681229112E-15;3.4057538973192135E-16;6.539435469819394
50;0.3257390964116999;0.0039008293667314106;0.04509168908989304;1.5191437677461924E-15;7.55530679276842E-16;6.591012296529435
51;0.3257390964116999;0.0039008293667314106;0.046985932126180775;2.043391415038879E-15;6.256107975154633E-16;6.579218418754319
52;0.3257390964116999;0.0023451969394958664;0.05023136985623915;3.0530018896658852E-15;3.3856671630986073E-16;6.516609363639915
53;0.3257390964116999;0.0021914640729389606;0.051752580629085276;2.737954099079033E-15;8.979460213053122E-16;6.6027463128109485
54;0.3257390964116999;0.005517490538607413;0.05356361180426947;2.4045944379438264E-15;4.0520830536795987E-16;6.628221459535049
55;0.3257390964116999;0.0026606564538233244;0.054754210699795115;1.795067643092049E-15;5.125968657328328E-16;6.664824362038148
56;0.3257390964116999;0.006876947960592883;0.05653656908710349;1.0937009820151458E-15;8.226718901177895E-16;6.706083429379414
57;0.3257390964116999;0.004304812158664075;0.05914602232137749;1.3345361043501935E-15;8.202210754492002E-16;6.6281990224363705
58;0.35604046231935893;0.003468488496088573;0.06298397463818609;1.5440629030490746E-15;5.543830750123015E-16;6.615034498235289
59;0.35604046231935893;0.003792801440938988;0.06336731762502039;1.4162477942267527E-15;5.970280445180434E-16;6.600332299556744
60;0.35604046231935893;0.001069267185053712;0.06578960251686089;2.877143463664448E-15;6.915949849209443E-16;6.486939213617194
61;0.35604046231935893;0.002882313540678313;0.06584975043274605;1.045077884198018E-15;4.865489072262284E-16;6.39483535791479
62;0.35604046231935893;0.001519566302071998;0.06640050680725972;2.0277259332819555E-15;5.443306420294754E-16;6.468592079459092
63;0.35604046231935893;0.004498809867547153;0.07061898177792819;1.4807794945200346E-15;7.395558409879465E-16;6.425543813860683
64;0.35604046231935893;0.0020078572764731504;0.07299047574900362;2.1069149220717287E-15;3.3027863799421397E-16;6.463884316577413
65;0.35604046231935893;0.005038820869342226;0.07480760655633244;1.7170812273775296E-15;6.222550594478536E-16;6.444464193793533
66;0.35604046231935893;0.005038820869342226;0.07779429721199717;2.1765018429245395E-15;6.331024895196972E-16;6.482747118889996
67;0.35604046231935893;9.309635066581101E-4;0.08085304914370883;1.6123771700458461E-15;4.313146793256257E-16;6.497186311833395
68;0.35604046231935893;0.005038820869342226;0.08140647014208353;1.8706720604742376E-15;6.553463465124803E-16;6.475895782098595
69;0.35604046231935893;0.002280606996226692;0.08549298818288341;2.0732750066548023E-15;6.276633006946124E-16;6.498755206685411
70;0.35604046231935893;2.3503850092911756E-5;0.08979290322435894;2.5943463018389057E-15;5.032976775558511E-16;6.509510730309216
