Generation;Max;Min;Mean;DiversityX;DiversitySigma;TotalDistSigma
0;0.0013168950079985122;5.92116132761657E-310;1.317358611358303E-5;4.637504036451535E-16;4.926100971381553E-16;4.958050162683161
1;0.0013168950079985122;3.042516510433936E-165;1.3267415879570507E-5;4.127521935057314E-16;4.375592330657589E-16;5.0586637597703525
2;0.0013168950079985122;4.3903513391122386E-147;1.3268585989755633E-5;6.365437957792637E-16;1.7411663480260555E-16;5.015865972690304
3;0.0013168950079985122;1.870215547449516E-114;1.3268586138509882E-5;1.026060527240549E-15;5.734965545664587E-16;5.150054763699943
4;0.0013168950079985122;6.614091936559501E-76;1.4528054840065205E-5;9.546848071209321E-16;5.439033474124315E-16;5.121346959984486
5;0.0013168950079985122;1.4972862499946524E-69;1.7198316555735E-5;5.227629855787315E-16;3.68767893530317E-16;5.018467984266834
6;0.0013168950079985122;1.008261777247459E-56;2.0312935506802004E-5;1.1796234576818971E-15;3.730313222493043E-16;4.970203104998417
7;0.0013168950079985122;1.008261777247459E-56;3.466947495187361E-5;1.218529143831091E-15;2.1506541689542708E-16;5.000345897774306
8;0.002540315580817705;1.3822225337627902E-34;6.020572789943209E-5;9.193880142277414E-16;5.437101193199521E-16;5.021865930676554
9;0.002540315580817705;2.439312440404825E-31;8.09929024717972E-5;1.4666310891934494E-15;4.4213821757271774E-16;5.1540972477000695
10;0.002540315580817705;1.3395759117241874E-25;1.0767195850829374E-4;1.9282800183803607E-15;5.235076086097436E-16;5.252658534018676
11;0.014817445078598923;1.1285709771307129E-23;2.750252909174215E-4;1.5249189331409265E-15;5.29745754863754E-16;5.402939650035075
12;0.014817445078598923;4.257452679748859E-22;2.775319944997678E-4;2.2058522259775708E-15;3.6914164282402957E-16;5.469741437288745
13;0.014817445078598923;1.4516111629494172E-16;3.2578698451919317E-4;1.9353935610776765E-15;3.2929203680882335E-16;5.607356766407452
14;0.014817445078598923;7.380826678253354E-16;4.815770134309849E-4;1.9476944740056285E-15;7.362122352606437E-16;5.808647101351331
15;0.014817445078598923;6.348207360347361E-12;5.122334723045452E-4;3.0353043187727295E-15;3.0938541422249985E-16;5.9293323285326665
16;0.014817445078598923;7.393568803146107E-12;5.29840924412894E-4;1.719607523128932E-15;6.926119020386199E-16;5.9704482295583166
17;0.014817445078598923;1.8612194855973072E-10;6.364227308386561E-4;1.5630678518733584E-15;3.3032924917292383E-16;6.088835760000709
18;0.014817445078598923;4.452384428970884E-8;7.784052520939617E-4;2.734315002525992E-15;4.832936764752873E-16;6.152321686653284
19;0.05521931993560644;1.6851454138359793E-7;0.0013514835406866915;2.181472698034148E-15;8.322779054859765E-16;6.12718577482209
